Line: 23400 saved: 16412 n_req: 6943
Line: 23450 saved: 16448 n_req: 6957
Line: 23500 saved: 16513 n_req: 6972
Line: 23550 saved: 16527 n_req: 6987
Line: 23600 saved: 16527 n_req: 6987
Line: 23650 saved: 16600 n_req: 7016
Line: 23700 saved: 16647 n_req: 7031
Line: 23750 saved: 16690 n_req: 7048
Error. Line: 23760 Message3: invalid literal for int() with base 10: '515 1/2'
Line: 23800 saved: 16713 n_req: 7063
Line: 23850 saved: 16756 n_req: 7079
Line: 23900 saved: 16764 n_req: 7091
Error. Line: 23919 Message3: invalid literal for int() with base 10: '78REAR'
Line: 23950 saved: 16820 n_req: 7105
Error. Line: 23965 Message3: invalid literal for int() with base 10: '500 A'
Error. Line: 23999 Message3: invalid literal for int() with base 10: '500A'
Line: 24000 saved: 16820 n_req: 7105
Line: 24050 saved: 16881 n_req: 7133
Line: 24100 saved: 16914 n_req: 7156
Error. Line: 24128 Message3: invalid literal for int() with base 10: '168.5'
Line: 24150 saved: 16937 n_req: 7171
Line: 24200 saved: 16972 n_req: 7204
Line: 24250 saved: 16993 n_req: 7214
Line: 24300 saved: 16993 n_req: 7214
Line: 24350 saved: 17079 n_req: 7239
Line: 24400 saved: 17096 n_req: 7247
Line: 24450 saved: 17160 n_req: 7269
Line: 24500 saved: 17174 n_req: 7279
Line: 24550 saved: 17205 n_req: 7298
Error. Line: 24558 Message3: invalid literal for int() with base 10: '233FRONT'
Line: 24600 saved: 17263 n_req: 7316
Line: 24650 saved: 17263 n_req: 7316
Line: 24700 saved: 17328 n_req: 7333
Line: 24750 saved: 17376 n_req: 7347
Line: 24800 saved: 17376 n_req: 7347
Line: 24850 saved: 17450 n_req: 7377
Error. Line: 24888 Message3: invalid literal for int() with base 10: '221AIR'
Line: 24900 saved: 17450 n_req: 7377
Line: 24950 saved: 17519 n_req: 7398
Line: 25000 saved: 17539 n_req: 7409
Line: 25050 saved: 17594 n_req: 7438
Line: 25100 saved: 17623 n_req: 7450
Line: 25150 saved: 17654 n_req: 7465
Line: 25200 saved: 17662 n_req: 7472
Line: 25250 saved: 17706 n_req: 7500
Line: 25300 saved: 17757 n_req: 7525
Line: 25350 saved: 17760 n_req: 7534
Line: 25400 saved: 17760 n_req: 7534
Line: 25450 saved: 17760 n_req: 7534
Line: 25500 saved: 17760 n_req: 7534
Line: 25550 saved: 17760 n_req: 7534
Line: 25600 saved: 17760 n_req: 7534
Line: 25650 saved: 17986 n_req: 7619
Line: 25700 saved: 17986 n_req: 7619
Line: 25750 saved: 18055 n_req: 7639
Line: 25800 saved: 18121 n_req: 7660
Line: 25850 saved: 18121 n_req: 7660
Error. Line: 25864 Message3: invalid literal for int() with base 10: '11 1/2'
Line: 25900 saved: 18186 n_req: 7689
Line: 25950 saved: 18226 n_req: 7699
Line: 26000 saved: 18226 n_req: 7699
