ecb_issue_badge,ecb_issue_date,nyc_BIN,ecb_type_code
9CRX,2014-12-12,1002856,"LOCAL LAW"
2565,2014-12-12,2086382,
2284,2014-12-12,4103994,
9CRX,2014-12-12,1016074,"LOCAL LAW"
9CRX,2014-12-12,1001421,"LOCAL LAW"
9CRX,2014-12-12,1010899,"LOCAL LAW"
9CRX,2014-12-12,1007019,"LOCAL LAW"
2550,2014-12-12,3074204,CONSTRUCTION
9CRX,2014-12-12,1007942,"LOCAL LAW"
9CRX,2014-12-12,1012857,"LOCAL LAW"
2341,2014-12-12,1045974,
9CRX,2014-12-12,1018140,"LOCAL LAW"
1514,2014-12-12,2062958,ELEVATOR
9CRX,2014-12-12,1001041,"LOCAL LAW"
9CRX,2014-12-12,1001017,"LOCAL LAW"
2438,2014-12-12,3075861,CONSTRUCTION
9CRX,2014-12-12,1002856,"LOCAL LAW"
9CRX,2014-12-12,1008746,"LOCAL LAW"
9CRX,2014-12-12,1013622,"LOCAL LAW"
9CRX,2014-12-12,1034185,"LOCAL LAW"
9CRX,2014-12-12,1015262,"LOCAL LAW"
2283,2014-12-12,3061264,CONSTRUCTION
2341,2014-12-11,1046845,CONSTRUCTION
0380,2014-12-11,2015211,ELEVATOR
2151,2014-12-11,1084920,CONSTRUCTION
2341,2014-12-11,1046845,CONSTRUCTION
2535,2014-12-11,1089237,
2555,2014-12-11,3418180,CONSTRUCTION
0517,2014-12-11,2109662,CONSTRUCTION
2341,2014-12-11,1046845,CONSTRUCTION
2565,2014-12-11,1061919,
2341,2014-12-11,1046845,
2535,2014-12-11,1089237,
2151,2014-12-11,1080257,CONSTRUCTION
2232,2014-12-11,3398591,CONSTRUCTION
2565,2014-12-11,1056918,
2358,2014-12-11,3100709,ELEVATOR
2565,2014-12-11,1061919,
2543,2014-12-10,1015000,CONSTRUCTION
2232,2014-12-10,3418186,CONSTRUCTION
2550,2014-12-10,4113662,CONSTRUCTION
2573,2014-12-10,1042479,CONSTRUCTION
2232,2014-12-10,3418186,CONSTRUCTION
2346,2014-12-10,3063134,ELECTRICAL
2274,2014-12-10,2008926,ELEVATOR
2565,2014-12-10,1062442,
2460,2014-12-10,1061866,ELEVATOR
2283,2014-12-10,3323063,CONSTRUCTION
2232,2014-12-10,3418186,CONSTRUCTION
2346,2014-12-10,3063134,CONSTRUCTION
2246,2014-12-10,1077703,CONSTRUCTION
2246,2014-12-10,1006853,
2232,2014-12-10,3418186,
2550,2014-12-10,4113662,CONSTRUCTION
2573,2014-12-10,1042479,
2507,2014-12-10,4300994,ELEVATOR
2346,2014-12-10,3063134,
2565,2014-12-10,1062442,CONSTRUCTION
2506,2014-12-10,1063359,ELEVATOR
2550,2014-12-10,4113662,CONSTRUCTION
2232,2014-12-10,3418186,CONSTRUCTION
2346,2014-12-10,3063134,CONSTRUCTION
2452,2014-12-10,1084920,"CRANES "
2282,2014-12-10,4432005,CONSTRUCTION
2565,2014-12-10,1062442,"CRANES "
2246,2014-12-10,1006853,
,2014-12-10,3063134,CONSTRUCTION
2232,2014-12-10,3418186,CONSTRUCTION
2346,2014-12-10,3063134,
2550,2014-12-10,4113662,CONSTRUCTION
1129,2014-12-10,3117607,BOILER
2346,2014-12-10,3063134,CONSTRUCTION
2541,2014-12-09,3201771,ELEVATOR
1999,2014-12-09,2002796,ELEVATOR
2542,2014-12-09,1084564,ELEVATOR
2246,2014-12-09,1076847,CONSTRUCTION
2509,2014-12-09,1010404,ELEVATOR
2550,2014-12-09,3079004,CONSTRUCTION
2543,2014-12-09,4451527,
2562,2014-12-09,1048068,
2246,2014-12-09,1076847,CONSTRUCTION
2555,2014-12-09,3061991,CONSTRUCTION
2547,2014-12-09,3201771,CONSTRUCTION
2294,2014-12-09,1068238,PLUMBING
2246,2014-12-09,1006184,
2562,2014-12-09,1048068,
2576,2014-12-09,1007376,
2509,2014-12-09,1010404,ELEVATOR
2422,2014-12-09,1065062,
2368,2014-12-09,2124389,CONSTRUCTION
2246,2014-12-09,1076847,CONSTRUCTION
2528,2014-12-09,3397571,ELEVATOR
2550,2014-12-09,3079004,CONSTRUCTION
1999,2014-12-09,2002796,ELEVATOR
1803,2014-12-08,4117051,
2509,2014-12-08,1036185,ELEVATOR
2188,2014-12-08,2002901,CONSTRUCTION
2188,2014-12-08,2002901,CONSTRUCTION
2559,2014-12-08,3116536,ELEVATOR
1983,2014-12-08,2007889,CONSTRUCTION
2460,2014-12-08,1059959,ELEVATOR
1803,2014-12-08,4117051,CONSTRUCTION
2550,2014-12-08,2096768,
1987,2014-12-08,4180898,
2559,2014-12-08,3116536,ELEVATOR
2506,2014-12-08,1063408,ELEVATOR
2420,2014-12-07,2070413,
2185,2014-12-07,3116155,CONSTRUCTION
2420,2014-12-07,2055892,
1871,2014-12-07,3107759,CONSTRUCTION
2507,2014-12-06,4531846,ELEVATOR
2245,2014-12-06,1812040,
2507,2014-12-06,4531846,ELEVATOR
1129,2014-12-06,2007398,BOILER
1987,2014-12-06,3049476,
2507,2014-12-06,4531846,ELEVATOR
0051,2014-12-06,3060080,CONSTRUCTION
2540,2014-12-06,1014962,"CRANES "
2507,2014-12-06,4531846,ELEVATOR
2199,2014-12-06,1019790,CONSTRUCTION
2245,2014-12-06,1812040,
2507,2014-12-06,4531846,ELEVATOR
2507,2014-12-06,4531846,ELEVATOR
2245,2014-12-06,1812040,CONSTRUCTION
2262,2014-12-05,4000662,CONSTRUCTION
2255,2014-12-05,1087982,CONSTRUCTION
2550,2014-12-05,3037927,CONSTRUCTION
2550,2014-12-05,3037927,
2421,2014-12-05,2004826,
2422,2014-12-05,1064139,CONSTRUCTION
2381,2014-12-05,3076539,CONSTRUCTION
2543,2014-12-05,4074666,
2282,2014-12-05,1064140,CONSTRUCTION
2576,2014-12-04,1001460,
2251,2014-12-04,3032872,CONSTRUCTION
2269,2014-12-04,3013802,CONSTRUCTION
2422,2014-12-04,1064139,
9DZX,2014-12-04,3073224,ELECTRICAL
2245,2014-12-04,1088906,CONSTRUCTION
2282,2014-12-04,1063279,CONSTRUCTION
2573,2014-12-04,3059183,
2283,2014-12-04,1005174,CONSTRUCTION
2422,2014-12-04,1063381,CONSTRUCTION
2535,2014-12-04,1041237,
2576,2014-12-04,1001460,CONSTRUCTION
2232,2014-12-04,3398205,CONSTRUCTION
2255,2014-12-04,1064739,CONSTRUCTION
2251,2014-12-04,3032872,CONSTRUCTION
2576,2014-12-04,1001460,CONSTRUCTION
2246,2014-12-04,1062310,CONSTRUCTION
9DZX,2014-12-04,3073224,ELECTRICAL
2246,2014-12-04,1010239,
2576,2014-12-04,1001460,
2255,2014-12-04,1064739,CONSTRUCTION
2232,2014-12-04,3398205,CONSTRUCTION
2535,2014-12-04,1041237,CONSTRUCTION
2576,2014-12-04,1001460,CONSTRUCTION
2251,2014-12-04,3032872,CONSTRUCTION
2255,2014-12-04,1064739,
2422,2014-12-04,1064139,
9RGX,2014-12-04,3073224,
2565,2014-12-03,1031728,CONSTRUCTION
2460,2014-12-03,1046925,ELEVATOR
2421,2014-12-03,2012464,
2274,2014-12-03,1060905,ELEVATOR
2185,2014-12-03,3101796,
2545,2014-12-03,3397861,"CRANES "
2421,2014-12-03,2116277,CONSTRUCTION
2543,2014-12-03,1088896,CONSTRUCTION
2246,2014-12-03,1007371,
2185,2014-12-03,3101796,
2421,2014-12-03,2094521,
2282,2014-12-03,2013017,CONSTRUCTION
1999,2014-12-03,2097864,ELEVATOR
2543,2014-12-03,1088896,CONSTRUCTION
2545,2014-12-03,3397861,"CRANES "
1129,2014-12-03,3067135,BOILER
2543,2014-12-03,1088896,CONSTRUCTION
2271,2014-12-02,1055478,CONSTRUCTION
2246,2014-12-02,1088815,
2342,2014-12-02,1051349,ELEVATOR
2550,2014-12-02,3119238,CONSTRUCTION
2460,2014-12-02,1063363,ELEVATOR
2246,2014-12-02,1088815,
2569,2014-12-02,3418230,CONSTRUCTION
2460,2014-12-02,1033580,ELEVATOR
2535,2014-12-02,1046293,
2370,2014-12-02,1008793,CONSTRUCTION
2422,2014-12-02,1020444,CONSTRUCTION
2255,2014-12-02,1057740,CONSTRUCTION
2460,2014-12-02,1033580,ELEVATOR
1244,2014-12-02,1007047,ELECTRICAL
2414,2014-12-02,3253907,CONSTRUCTION
2536,2014-12-02,3853806,CONSTRUCTION
2583,2014-12-02,4540380,ELEVATOR
1244,2014-12-02,1080257,ELECTRICAL
2411,2014-12-02,4445407,
2271,2014-12-02,1055484,CONSTRUCTION
2512,2014-12-02,1051349,ELEVATOR
2535,2014-12-02,1046293,CONSTRUCTION
0380,2014-12-02,2010702,ELEVATOR
1129,2014-12-02,3073224,CONSTRUCTION
2341,2014-12-02,3063174,
2271,2014-12-02,1055473,CONSTRUCTION
2535,2014-12-02,1046293,
1244,2014-12-02,1007047,ELECTRICAL
2584,2014-12-02,2013240,ELEVATOR
2536,2014-12-02,3853806,CONSTRUCTION
1244,2014-12-02,1080257,ELECTRICAL
2381,2014-12-02,3055995,CONSTRUCTION
2559,2014-12-02,3116213,ELEVATOR
2593,2014-12-02,1045285,CONSTRUCTION
2528,2014-12-02,3036140,ELEVATOR
2536,2014-12-02,3853806,CONSTRUCTION
2288,2014-12-01,3404197,CONSTRUCTION
2288,2014-12-01,3404197,CONSTRUCTION
2583,2014-12-01,4540380,ELEVATOR
2565,2014-12-01,1064996,
2188,2014-12-01,2003389,CONSTRUCTION
2592,2014-12-01,1009747,
2288,2014-12-01,3404197,CONSTRUCTION
2583,2014-12-01,4540380,ELEVATOR
2592,2014-12-01,1009747,
2288,2014-12-01,3404197,CONSTRUCTION
2288,2014-12-01,3404197,CONSTRUCTION
2460,2014-12-01,1063523,ELEVATOR
2283,2014-12-01,1050089,
2583,2014-12-01,4540380,ELEVATOR
2583,2014-12-01,4540380,ELEVATOR
1514,2014-12-01,2056269,ELEVATOR
2288,2014-12-01,3404197,CONSTRUCTION
2506,2014-12-01,1064780,ELEVATOR
1129,2014-12-01,2007398,BOILER
2583,2014-12-01,4540380,ELEVATOR
2592,2014-12-01,1009747,
1514,2014-12-01,2071921,ELEVATOR
2592,2014-12-01,1009747,
2422,2014-12-01,1064308,
0380,2014-12-01,2017480,ELEVATOR
2528,2014-12-01,3391206,ELEVATOR
2288,2014-12-01,3404197,CONSTRUCTION
2203,2014-12-01,1036195,ELEVATOR
2583,2014-12-01,4540380,ELEVATOR
2583,2014-12-01,4540380,ELEVATOR
2592,2014-11-29,3120567,
2408,2014-11-29,3120586,BOILER
2565,2014-11-28,2003093,
9993,2014-11-28,1033752,"LOCAL LAW"
9993,2014-11-28,3327565,"LOCAL LAW"
9993,2014-11-28,4459305,"LOCAL LAW"
2421,2014-11-28,2000740,
9993,2014-11-28,2083247,"LOCAL LAW"
9993,2014-11-28,4432007,"LOCAL LAW"
9993,2014-11-28,1063378,"LOCAL LAW"
2389,2014-11-28,1025119,CONSTRUCTION
9993,2014-11-28,5112687,"LOCAL LAW"
9993,2014-11-28,1024793,"LOCAL LAW"
9993,2014-11-28,1061152,"LOCAL LAW"
9993,2014-11-28,2014921,"LOCAL LAW"
9993,2014-11-28,3392184,"LOCAL LAW"
9993,2014-11-28,4536731,"LOCAL LAW"
9993,2014-11-28,1016177,"LOCAL LAW"
9993,2014-11-28,3389676,"LOCAL LAW"
9993,2014-11-28,1016301,"LOCAL LAW"
2543,2014-11-28,4453063,CONSTRUCTION
9993,2014-11-28,1016294,"LOCAL LAW"
9993,2014-11-28,1040752,"LOCAL LAW"
9993,2014-11-28,1051485,"LOCAL LAW"
9993,2014-11-28,1015291,"LOCAL LAW"
9993,2014-11-28,1051485,"LOCAL LAW"
9993,2014-11-28,1083921,"LOCAL LAW"
9993,2014-11-28,1062252,"LOCAL LAW"
9993,2014-11-28,4050965,"LOCAL LAW"
9993,2014-11-28,1011189,"LOCAL LAW"
2387,2014-11-28,1025119,CONSTRUCTION
9993,2014-11-28,1015070,"LOCAL LAW"
9993,2014-11-28,1063921,"LOCAL LAW"
2421,2014-11-28,2000740,
2341,2014-11-28,1081701,CONSTRUCTION
9993,2014-11-28,5109140,"LOCAL LAW"
9993,2014-11-28,1008240,"LOCAL LAW"
2565,2014-11-28,2003093,
9993,2014-11-28,4432006,"LOCAL LAW"
9993,2014-11-28,2005759,"LOCAL LAW"
9993,2014-11-28,3188416,"LOCAL LAW"
9993,2014-11-28,1072068,"LOCAL LAW"
9993,2014-11-28,1055772,"LOCAL LAW"
9993,2014-11-28,1016880,"LOCAL LAW"
9993,2014-11-28,1011189,"LOCAL LAW"
9993,2014-11-28,1085820,"LOCAL LAW"
9993,2014-11-28,1036182,"LOCAL LAW"
9993,2014-11-28,1062252,"LOCAL LAW"
9993,2014-11-28,1064074,"LOCAL LAW"
9993,2014-11-28,3055849,"LOCAL LAW"
9993,2014-11-28,2003556,"LOCAL LAW"
9993,2014-11-28,2046201,"LOCAL LAW"
9993,2014-11-28,1062359,"LOCAL LAW"
9993,2014-11-28,1015698,"LOCAL LAW"
9993,2014-11-28,2046201,"LOCAL LAW"
9993,2014-11-28,1040757,"LOCAL LAW"
9993,2014-11-28,2000856,"LOCAL LAW"
9993,2014-11-28,2083947,"LOCAL LAW"
9993,2014-11-28,4312847,"LOCAL LAW"
9993,2014-11-28,1015622,"LOCAL LAW"
9993,2014-11-28,1083920,"LOCAL LAW"
9993,2014-11-28,5112688,"LOCAL LAW"
2341,2014-11-28,1081701,CONSTRUCTION
9993,2014-11-28,5109139,"LOCAL LAW"
1871,2014-11-27,3013802,CONSTRUCTION
1845,2014-11-26,3176119,CONSTRUCTION
2543,2014-11-26,1022566,CONSTRUCTION
2276,2014-11-26,2116616,ELECTRICAL
2527,2014-11-25,3035102,ELEVATOR
0338,2014-11-25,3847142,CONSTRUCTION
2576,2014-11-25,1089248,
2565,2014-11-25,1054960,CONSTRUCTION
2252,2014-11-25,3251732,
2341,2014-11-25,1081701,CONSTRUCTION
2421,2014-11-25,2015738,
2427,2014-11-25,1016177,
2271,2014-11-25,1055692,
2531,2014-11-25,4004993,CONSTRUCTION
2420,2014-11-25,2095396,
2527,2014-11-25,3035102,ELEVATOR
2381,2014-11-25,3010357,CONSTRUCTION
2283,2014-11-25,1059837,CONSTRUCTION
2252,2014-11-25,3251732,
1129,2014-11-25,1031010,BOILER
2460,2014-11-25,1061969,ELEVATOR
1983,2014-11-25,2007890,CONSTRUCTION
2245,2014-11-24,1080358,CONSTRUCTION
2528,2014-11-24,3321876,ELEVATOR
2547,2014-11-24,3114646,ELEVATOR
2565,2014-11-24,1022577,CONSTRUCTION
2528,2014-11-24,3321876,ELEVATOR
2543,2014-11-24,4432007,CONSTRUCTION
2605,2014-11-24,1015609,ELEVATOR
2529,2014-11-24,3024373,
2592,2014-11-24,1089248,
2245,2014-11-24,1080358,CONSTRUCTION
0235,2014-11-24,1087119,CONSTRUCTION
2506,2014-11-24,1060087,ELEVATOR
2547,2014-11-24,3114646,ELEVATOR
0526,2014-11-24,1051936,CONSTRUCTION
2592,2014-11-24,1089248,CONSTRUCTION
2528,2014-11-24,3321876,ELEVATOR
2535,2014-11-24,1088871,
1871,2014-11-24,3245465,CONSTRUCTION
1904,2014-11-23,4117333,
2543,2014-11-22,1000830,
2245,2014-11-22,1080358,
1760,2014-11-22,2003382,CONSTRUCTION
2271,2014-11-22,1004310,CONSTRUCTION
2543,2014-11-22,1000830,
2271,2014-11-22,1088815,
2547,2014-11-21,3118783,ELEVATOR
2427,2014-11-21,2004060,
0380,2014-11-21,2014287,ELEVATOR
2381,2014-11-21,3055969,CONSTRUCTION
2389,2014-11-21,3049316,
2467,2014-11-21,1039612,ELEVATOR
2389,2014-11-21,3049316,
2274,2014-11-21,2010979,ELEVATOR
2547,2014-11-21,3118783,ELEVATOR
2584,2014-11-21,1034093,ELEVATOR
2389,2014-11-21,3049316,
2389,2014-11-21,3049316,
2422,2014-11-20,1064308,CONSTRUCTION
2339,2014-11-20,1026318,CONSTRUCTION
2339,2014-11-20,1026318,CONSTRUCTION
2529,2014-11-20,3853806,
2449,2014-11-20,3072713,CONSTRUCTION
2535,2014-11-20,1007376,CONSTRUCTION
2339,2014-11-20,1026318,CONSTRUCTION
2339,2014-11-20,1026318,CONSTRUCTION
2529,2014-11-20,3853806,
2529,2014-11-20,3853806,
2422,2014-11-20,1064308,CONSTRUCTION
2565,2014-11-20,1061526,CONSTRUCTION
2339,2014-11-20,1026318,CONSTRUCTION
2339,2014-11-20,1026318,CONSTRUCTION
2576,2014-11-20,1088871,
2529,2014-11-20,3853806,
2421,2014-11-20,2116173,
2543,2014-11-20,1018177,CONSTRUCTION
2548,2014-11-20,2091301,ELECTRICAL
2449,2014-11-20,3072713,CONSTRUCTION
2339,2014-11-20,1026318,CONSTRUCTION
2339,2014-11-20,1026318,CONSTRUCTION
2529,2014-11-20,3853806,
2565,2014-11-20,1061527,CONSTRUCTION
2529,2014-11-20,3853806,
2535,2014-11-20,1007376,CONSTRUCTION
2339,2014-11-20,1026318,CONSTRUCTION
2339,2014-11-20,1026318,CONSTRUCTION
2576,2014-11-20,1088871,
2529,2014-11-20,3853806,
2421,2014-11-20,2018095,
2185,2014-11-19,2014646,CONSTRUCTION
2506,2014-11-19,1051514,ELEVATOR
2506,2014-11-19,1051514,ELEVATOR
1129,2014-11-19,3083424,BOILER
1129,2014-11-19,3083424,BOILER
2506,2014-11-19,1051514,ELEVATOR
2460,2014-11-19,1056630,ELEVATOR
2506,2014-11-19,1051514,ELEVATOR
2565,2014-11-19,1023717,
2339,2014-11-19,3116058,
1129,2014-11-19,3041306,BOILER
2286,2014-11-19,4004268,CONSTRUCTION
2460,2014-11-19,1062439,ELEVATOR
2506,2014-11-19,1051514,ELEVATOR
2506,2014-11-19,1051514,ELEVATOR
2506,2014-11-19,1051514,ELEVATOR
2506,2014-11-19,1051514,ELEVATOR
2528,2014-11-19,3395154,ELEVATOR
2480,2014-11-19,5105548,BOILER
2185,2014-11-19,2014645,
2246,2014-11-19,3074204,
2587,2014-11-19,1030169,ELEVATOR
2460,2014-11-19,1062439,ELEVATOR
2542,2014-11-19,1055034,ELEVATOR
2339,2014-11-19,3116058,
2341,2014-11-18,1051138,CONSTRUCTION
2542,2014-11-18,1079308,ELEVATOR
2274,2014-11-18,2003068,ELEVATOR
2589,2014-11-18,3061593,CONSTRUCTION
2422,2014-11-18,1051138,CONSTRUCTION
2422,2014-11-18,1051138,CONSTRUCTION
2542,2014-11-18,1079308,ELEVATOR
2542,2014-11-18,1079308,ELEVATOR
2589,2014-11-18,3061593,CONSTRUCTION
2422,2014-11-18,1051138,CONSTRUCTION
2542,2014-11-18,1079308,ELEVATOR
0235,2014-11-18,1089295,CONSTRUCTION
2542,2014-11-18,1079308,ELEVATOR
2274,2014-11-18,2003068,ELEVATOR
1244,2014-11-18,1004956,ELECTRICAL
0235,2014-11-18,1089295,CONSTRUCTION
2589,2014-11-18,3061593,
2422,2014-11-18,1051138,CONSTRUCTION
2370,2014-11-18,1031169,CONSTRUCTION
2542,2014-11-18,1079308,ELEVATOR
2422,2014-11-18,1050255,CONSTRUCTION
2589,2014-11-18,3061593,
2583,2014-11-17,4438369,ELEVATOR
1993,2014-11-17,5151294,ELEVATOR
2548,2014-11-17,3052500,CONSTRUCTION
2547,2014-11-17,3253907,ELEVATOR
2583,2014-11-17,4438369,ELEVATOR
1803,2014-11-17,4065248,CONSTRUCTION
2548,2014-11-17,3052500,CONSTRUCTION
1803,2014-11-17,4065248,CONSTRUCTION
2399,2014-11-17,1037997,CONSTRUCTION
2547,2014-11-17,3253907,ELEVATOR
2583,2014-11-17,4438369,ELEVATOR
1993,2014-11-17,5151294,ELEVATOR
2587,2014-11-17,1009210,ELEVATOR
2509,2014-11-17,1014581,ELEVATOR
2528,2014-11-17,3015628,ELEVATOR
2548,2014-11-17,3052500,CONSTRUCTION
2399,2014-11-17,1037997,CONSTRUCTION
2548,2014-11-17,3052500,CONSTRUCTION
2547,2014-11-17,3253907,ELEVATOR
2583,2014-11-17,4438369,ELEVATOR
2399,2014-11-17,1037997,
2460,2014-11-17,1051391,ELEVATOR
2255,2014-11-16,1063939,CONSTRUCTION
1845,2014-11-15,3116155,CONSTRUCTION
2544,2014-11-15,5057259,CONSTRUCTION
2341,2014-11-14,1080572,
2341,2014-11-14,1080572,
2547,2014-11-14,3182894,ELEVATOR
2506,2014-11-14,1055878,ELEVATOR
2341,2014-11-14,1080572,
2555,2014-11-14,3000295,CONSTRUCTION
2283,2014-11-14,1015729,ZONING
2555,2014-11-14,3000295,
2341,2014-11-14,1080572,
2283,2014-11-14,1015729,CONSTRUCTION
2528,2014-11-14,3038417,ELEVATOR
2555,2014-11-14,3000295,CONSTRUCTION
2354,2014-11-14,3398355,CONSTRUCTION
2341,2014-11-14,1080572,"CRANES "
2506,2014-11-14,1087335,ELEVATOR
1129,2014-11-14,1005573,BOILER
2341,2014-11-14,1080572,"CRANES "
2555,2014-11-14,3000295,
2283,2014-11-14,1015729,CONSTRUCTION
2341,2014-11-14,1080572,"CRANES "
2274,2014-11-14,2008498,ELEVATOR
2274,2014-11-14,2013017,ELEVATOR
2341,2014-11-14,1080572,"CRANES "
2506,2014-11-14,4114714,ELEVATOR
2283,2014-11-14,1015729,
2427,2014-11-14,2005759,
2555,2014-11-14,3000295,
2584,2014-11-14,2117692,ELEVATOR
2341,2014-11-14,1080572,
2274,2014-11-14,2013018,ELEVATOR
2341,2014-11-14,1080572,
2283,2014-11-14,1015729,CONSTRUCTION
2555,2014-11-14,3000295,
2543,2014-11-13,1013043,CONSTRUCTION
2411,2014-11-13,1048918,CONSTRUCTION
2341,2014-11-13,1015403,
2276,2014-11-13,3322379,ELECTRICAL
2422,2014-11-13,1045407,
2246,2014-11-13,1062310,
1999,2014-11-13,2008072,ELEVATOR
2543,2014-11-13,1014981,CONSTRUCTION
2531,2014-11-13,1089438,CONSTRUCTION
2276,2014-11-13,3322379,ELECTRICAL
2555,2014-11-13,3120567,
2422,2014-11-13,1045407,
2381,2014-11-13,3055968,CONSTRUCTION
2302,2014-11-13,4029662,
2422,2014-11-13,1049819,
2589,2014-11-12,3413944,
1999,2014-11-12,2006226,ELEVATOR
2460,2014-11-12,1085273,ELEVATOR
2246,2014-11-12,1063235,
0380,2014-11-12,2049426,ELEVATOR
2544,2014-11-12,4215619,
0860,2014-11-12,1043990,CONSTRUCTION
2544,2014-11-12,4215619,CONSTRUCTION
2449,2014-11-12,5157181,CONSTRUCTION
2418,2014-11-12,3034421,CONSTRUCTION
2544,2014-11-12,4215619,CONSTRUCTION
2542,2014-11-12,1033968,ELEVATOR
0380,2014-11-12,2018224,ELEVATOR
1244,2014-11-12,1001134,ELECTRICAL
1514,2014-11-12,2097361,ELEVATOR
1904,2014-11-12,3110167,CONSTRUCTION
2589,2014-11-12,3413944,
2544,2014-11-12,4215619,
2460,2014-11-12,1085273,ELEVATOR
0860,2014-11-12,1043990,CONSTRUCTION
0380,2014-11-12,2049426,ELEVATOR
2452,2014-11-12,3211916,"CRANES "
2544,2014-11-12,4215619,
2246,2014-11-12,1061897,
2418,2014-11-12,3033522,
2542,2014-11-12,1033968,ELEVATOR
2418,2014-11-12,3037946,
1244,2014-11-12,1001134,ELECTRICAL
2422,2014-11-10,1052707,CONSTRUCTION
2246,2014-11-10,1057322,
2547,2014-11-10,3340264,ELEVATOR
2240,2014-11-10,3032959,CONSTRUCTION
2283,2014-11-10,1063649,CONSTRUCTION
2527,2014-11-10,4117387,ELEVATOR
1514,2014-11-10,2056269,ELEVATOR
2246,2014-11-10,1061187,
9TLX,2014-11-10,1011892,CONSTRUCTION
2549,2014-11-10,3069649,CONSTRUCTION
2283,2014-11-10,1063649,CONSTRUCTION
2528,2014-11-10,3336903,ELEVATOR
2547,2014-11-10,3037181,ELEVATOR
1244,2014-11-10,1001017,ELECTRICAL
2547,2014-11-10,3340264,ELEVATOR
2283,2014-11-10,1063649,CONSTRUCTION
2460,2014-11-10,1074189,ELEVATOR
2422,2014-11-10,1052707,
2240,2014-11-10,3032959,
2271,2014-11-10,1006404,CONSTRUCTION
2283,2014-11-10,1063649,CONSTRUCTION
2460,2014-11-10,1074189,ELEVATOR
1760,2014-11-09,1058695,CONSTRUCTION
2276,2014-11-08,3321876,ELECTRICAL
1851,2014-11-08,2007514,CONSTRUCTION
2276,2014-11-08,3321876,ELECTRICAL
2507,2014-11-08,4029662,ELEVATOR
2276,2014-11-08,3321876,ELECTRICAL
1851,2014-11-08,2007514,
2506,2014-11-08,1024937,ELEVATOR
2276,2014-11-08,3395391,ELECTRICAL
2507,2014-11-08,4029662,ELEVATOR
0474,2014-11-08,1001874,CONSTRUCTION
1129,2014-11-08,1021907,BOILER
2550,2014-11-07,3063134,
2543,2014-11-07,4003540,CONSTRUCTION
2543,2014-11-07,4003540,CONSTRUCTION
1129,2014-11-07,3022136,BOILER
2565,2014-11-07,2062884,
2460,2014-11-07,1063820,ELEVATOR
1983,2014-11-07,4052598,CONSTRUCTION
1913,2014-11-07,3122465,CONSTRUCTION
2240,2014-11-07,1007583,
0860,2014-11-07,2124395,CONSTRUCTION
2151,2014-11-07,1007524,CONSTRUCTION
2218,2014-11-07,1019802,CONSTRUCTION
2415,2014-11-07,2014646,CONSTRUCTION
2543,2014-11-07,4003540,CONSTRUCTION
2543,2014-11-07,4003540,CONSTRUCTION
2422,2014-11-07,1052241,
2550,2014-11-07,3063134,
2427,2014-11-07,2085876,CONSTRUCTION
2422,2014-11-07,1052241,
1983,2014-11-07,1047669,CONSTRUCTION
2547,2014-11-07,3143013,ELEVATOR
2246,2014-11-06,1076847,CONSTRUCTION
2550,2014-11-06,4311899,
2218,2014-11-06,1019802,CONSTRUCTION
2543,2014-11-06,1080090,CONSTRUCTION
2550,2014-11-06,3002642,
2246,2014-11-06,1006184,
2346,2014-11-06,1044206,
2218,2014-11-06,1019802,CONSTRUCTION
2550,2014-11-06,3002642,CONSTRUCTION
2346,2014-11-06,1044206,CONSTRUCTION
2218,2014-11-06,1019802,CONSTRUCTION
2543,2014-11-06,1080090,CONSTRUCTION
2550,2014-11-06,3002642,CONSTRUCTION
2550,2014-11-06,3002642,
1871,2014-11-05,3101796,CONSTRUCTION
2245,2014-11-05,1001460,
2565,2014-11-05,2092767,"CRANES "
1983,2014-11-05,1088749,CONSTRUCTION
2531,2014-11-05,1088871,
1961,2014-11-05,2018225,CONSTRUCTION
2415,2014-11-05,2124389,CONSTRUCTION
2605,2014-11-05,1002970,ELEVATOR
2245,2014-11-05,1001460,CONSTRUCTION
2151,2014-11-05,1025183,
2528,2014-11-05,3336906,ELEVATOR
2245,2014-11-05,1088906,
2565,2014-11-05,2092768,"CRANES "
2210,2014-11-05,1088503,
2531,2014-11-05,1088871,
1871,2014-11-05,3101796,CONSTRUCTION
2358,2014-11-05,3035257,ELEVATOR
2528,2014-11-05,3336906,ELEVATOR
2542,2014-11-05,1046642,ELEVATOR
2584,2014-11-05,2010803,ELEVATOR
2531,2014-11-05,1088871,
2358,2014-11-05,3346864,ELEVATOR
2245,2014-11-05,1001460,CONSTRUCTION
2341,2014-11-05,1047946,CONSTRUCTION
2565,2014-11-05,2092768,CONSTRUCTION
2565,2014-11-05,2092767,
0380,2014-11-05,2015333,ELEVATOR
1961,2014-11-05,2018225,CONSTRUCTION
2531,2014-11-05,1088871,
2185,2014-11-05,3044544,
2151,2014-11-05,1025183,CONSTRUCTION
2528,2014-11-05,3336906,ELEVATOR
2381,2014-11-05,3055969,CONSTRUCTION
2245,2014-11-05,1088906,
2565,2014-11-05,2092768,
2422,2014-11-05,1063183,CONSTRUCTION
2547,2014-11-05,3034160,ELEVATOR
2210,2014-11-05,1088503,
2550,2014-11-03,3000655,
2467,2014-11-03,1016997,ELEVATOR
