comp_disp_inspection_by,comp_disp_date,nyc_BIN,location
474,2016-11-20,1087055,"40.7175026,-74.0024136"
235,2016-11-20,1051137,"40.7719920,-73.9473650"
2633,2016-11-19,3338078,"40.6852189,-73.9298110"
2633,2016-11-19,3335619,"40.7193814,-73.9546797"
2550,2016-11-19,3117100,"40.6490550,-73.9622500"
2780,2016-11-19,3329438,"40.6897730,-73.9849770"
2654,2016-11-19,3102589,"40.6557090,-73.9173610"
1871,2016-11-19,1060088,"40.8184634,-73.9389726"
2420,2016-11-19,1084008,"40.7944800,-73.9630250"
2781,2016-11-19,1032631,"40.7835499,-73.9788741"
235,2016-11-19,1052541,"40.7971943,-73.9387383"
474,2016-11-19,1008070,"40.7273855,-74.0016879"
2669,2016-11-19,1006380,"40.7281690,-73.9852900"
2271,2016-11-19,1080257,"40.7393165,-74.0065610"
2669,2016-11-19,1005782,"40.7264320,-73.9850180"
2351,2016-11-19,1032631,"40.7835499,-73.9788741"
2351,2016-11-19,1055956,"0.0000000,0.0000000"
474,2016-11-19,1007579,"40.7237709,-73.9991953"
2351,2016-11-19,1032442,"40.7890793,-73.9722811"
2351,2016-11-19,1032087,"40.7853090,-73.9760420"
474,2016-11-19,1011980,
474,2016-11-19,1011980,"40.7330070,-74.0089630"
474,2016-11-19,1002970,"40.7208022,-74.0038749"
474,2016-11-19,1007733,"40.7257075,-74.0012158"
1913,2016-11-18,4439902,
2688,2016-11-18,4003445,"40.7416586,-73.9309015"
2724,2016-11-18,4308413,"40.7864616,-73.8360667"
2688,2016-11-18,4077469,"40.7211906,-73.8483610"
2339,2016-11-18,4436178,"40.5940940,-73.7515774"
2339,2016-11-18,4436178,"40.5940940,-73.7515774"
2748,2016-11-18,4431722,"40.7543550,-73.8265280"
2756,2016-11-18,4075086,"40.7247254,-73.8548893"
2552,2016-11-18,4072065,
2608,2016-11-18,3063428,"40.7120884,-73.9637113"
2608,2016-11-18,3063428,"40.7122317,-73.9640893"
2608,2016-11-18,3063428,"40.7120884,-73.9637113"
2608,2016-11-18,3395184,"40.7120884,-73.9637113"
2608,2016-11-18,3395184,"40.7122317,-73.9640893"
2608,2016-11-18,3395184,"40.7120884,-73.9637113"
2610,2016-11-18,3331327,"40.6876939,-73.9993552"
1710,2016-11-18,3168627,"40.6040610,-74.0069690"
2725,2016-11-18,3054155,"40.6968310,-73.9653480"
2725,2016-11-18,3054155,"40.6968310,-73.9653480"
2619,2016-11-18,3196579,"40.5796567,-73.9743002"
2619,2016-11-18,3196579,"40.5796567,-73.9743002"
2619,2016-11-18,3196579,"40.5796567,-73.9743002"
2619,2016-11-18,3196579,"40.5796567,-73.9743002"
2779,2016-11-18,3024102,"40.6654475,-73.9924100"
2376,2016-11-18,3063067,"40.7137710,-73.9645630"
2714,2016-11-18,3174574,"40.6106960,-73.9768120"
2720,2016-11-18,3016787,"40.6627930,-73.9908030"
2720,2016-11-18,3016787,"40.6627930,-73.9908030"
1252,2016-11-18,3196064,"40.5860259,-73.9670680"
2656,2016-11-18,3032086,"40.6713680,-73.9401360"
2742,2016-11-18,3327222,"40.6388123,-73.9453451"
2742,2016-11-18,3327408,"40.6384060,-73.9453462"
2556,2016-11-18,3174574,"40.6106960,-73.9768120"
1773,2016-11-18,3321263,"40.7128439,-73.9553500"
1773,2016-11-18,3062373,"40.7149670,-73.9583020"
1773,2016-11-18,3062373,"40.7149670,-73.9583020"
2251,2016-11-18,3119517,"40.6410500,-73.9575629"
2656,2016-11-18,3031004,"40.6748140,-73.9476370"
737,2016-11-18,2014355,"40.8630735,-73.9018543"
2773,2016-11-18,2017158,"40.8689620,-73.8912210"
2666,2016-11-18,2007822,"40.8407118,-73.9099494"
2556,2016-11-18,2007822,"40.8407118,-73.9099494"
2565,2016-11-18,2026146,"40.8302110,-73.8564580"
2666,2016-11-18,2007874,"40.8440309,-73.9097761"
2556,2016-11-18,2007874,"40.8440309,-73.9097761"
2565,2016-11-18,2003313,"40.8386101,-73.9252726"
2556,2016-11-18,2007822,"40.8407118,-73.9099494"
2556,2016-11-18,2007874,"40.8440309,-73.9097761"
2704,2016-11-18,2010688,"40.8373310,-73.8859300"
2744,2016-11-18,2007876,"40.8457433,-73.9096248"
2676,2016-11-18,2003231,"40.8337770,-73.9277550"
2703,2016-11-18,2087653,"40.8180871,-73.8953829"
860,2016-11-18,2004456,"40.8171859,-73.9095444"
860,2016-11-18,2004456,"40.8171859,-73.9095444"
1961,2016-11-18,2000784,"40.8081259,-73.9311198"
1961,2016-11-18,2000784,"40.8081259,-73.9311198"
1961,2016-11-18,2000784,"40.8081259,-73.9311198"
2600,2016-11-18,1015583,"40.7420207,-73.9899280"
2600,2016-11-18,1015583,"40.7420207,-73.9899280"
2342,2016-11-18,1083718,"40.7592077,-73.9841730"
2342,2016-11-18,1083718,"40.7592077,-73.9841730"
2283,2016-11-18,1005881,"40.7269451,-73.9831168"
1244,2016-11-18,1030169,"40.7813731,-73.9796165"
2646,2016-11-18,1007944,"40.7249154,-73.9969846"
2271,2016-11-18,1060086,"40.8188040,-73.9396400"
2271,2016-11-18,1060086,"40.8188040,-73.9396400"
338,2016-11-18,1029778,"40.7775623,-73.9815947"
2783,2016-11-18,1076844,"40.7580015,-73.9856053"
2783,2016-11-18,1076844,"40.7581957,-73.9850757"
2783,2016-11-18,1076844,"40.7580320,-73.9848319"
2783,2016-11-18,1076844,"40.7580015,-73.9856053"
2783,2016-11-18,1076844,"40.7581957,-73.9850757"
2783,2016-11-18,1076844,"40.7580320,-73.9848319"
2271,2016-11-18,1063337,"40.8380660,-73.9453020"
2787,2016-11-18,1060087,"40.8186370,-73.9392410"
2787,2016-11-18,1060085,"40.8189710,-73.9400400"
2715,2016-11-18,1061969,"40.8276606,-73.9490017"
2565,2016-11-18,1084173,"40.8289826,-73.9401610"
2732,2016-11-18,1059109,"40.8072260,-73.9566140"
2351,2016-11-18,1087980,
2271,2016-11-18,1062536,"40.8339890,-73.9398790"
2331,2016-11-18,1075702,"40.7111920,-74.0104333"
2333,2016-11-18,1075702,"40.7111920,-74.0104333"
2543,2016-11-18,1015781,"40.7465160,-73.9872140"
2543,2016-11-18,1015781,"40.7465160,-73.9872140"
2591,2016-11-18,1002970,"40.7208022,-74.0038749"
2271,2016-11-18,1063987,"40.8520072,-73.9340547"
2651,2016-11-17,4081137,
2343,2016-11-17,4007485,"40.7646970,-73.9249630"
2756,2016-11-17,4050967,"40.7275528,-73.8541840"
2756,2016-11-17,4050967,"40.7275528,-73.8541840"
2745,2016-11-17,4059904,"40.7209588,-73.9116014"
2751,2016-11-17,4300236,"40.6052370,-73.7576524"
1984,2016-11-17,4056461,"40.7225855,-73.8478604"
1984,2016-11-17,4056461,"40.7225855,-73.8478604"
2654,2016-11-17,3009068,"40.6638130,-73.9939900"
1710,2016-11-17,3409530,"40.6464984,-73.9758444"
2685,2016-11-17,3061873,"40.7199880,-73.9608263"
686,2016-11-17,3327225,"40.6388541,-73.9446611"
686,2016-11-17,3038260,"40.6646980,-73.9338110"
2722,2016-11-17,3338218,"0.0000000,0.0000000"
2610,2016-11-17,3061873,"40.7199880,-73.9608263"
686,2016-11-17,3065014,"40.7272159,-73.9586254"
2722,2016-11-17,3038261,"40.6650470,-73.9337819"
2779,2016-11-17,3057751,
2723,2016-11-17,3028018,"40.6776164,-73.9573576"
2779,2016-11-17,3000428,"40.6906929,-73.9880561"
2779,2016-11-17,3000428,"40.6905609,-73.9880337"
2742,2016-11-17,3111621,"40.6415999,-73.9421110"
2744,2016-11-17,3045308,"40.6866620,-73.9290580"
1987,2016-11-17,3034421,"40.6650342,-73.9542249"
2727,2016-11-17,3117102,"40.6486551,-73.9624923"
2723,2016-11-17,3397861,"40.6906056,-73.9826683"
2777,2016-11-17,3038503,"40.6633329,-73.9345140"
2556,2016-11-17,3111621,"40.6415999,-73.9421110"
2723,2016-11-17,3025436,"40.6690220,-73.9768689"
2556,2016-11-17,3038503,"40.6633329,-73.9345140"
2742,2016-11-17,3116234,"40.6548080,-73.9541060"
2556,2016-11-17,3116234,"40.6548080,-73.9541060"
2742,2016-11-17,3114597,"40.6601820,-73.9616390"
2742,2016-11-17,3115049,"40.6593000,-73.9601710"
2685,2016-11-17,3039690,"40.6877290,-73.9222130"
2374,2016-11-17,2017158,"40.8689620,-73.8912210"
860,2016-11-17,2011445,"0.0000000,0.0000000"
2720,2016-11-17,2003173,"40.8363980,-73.9236310"
2713,2016-11-17,2015522,"40.8730038,-73.9030700"
860,2016-11-17,2009188,"40.8482490,-73.9230590"
2713,2016-11-17,2007635,"40.8498380,-73.9076110"
2556,2016-11-17,2007635,"40.8498380,-73.9076110"
2556,2016-11-17,2007635,"40.8498380,-73.9076110"
2556,2016-11-17,2002796,"40.8264460,-73.9225826"
2556,2016-11-17,2002796,"40.8264752,-73.9223875"
860,2016-11-17,2012023,"40.8478850,-73.8913880"
2556,2016-11-17,2015522,"40.8730038,-73.9030700"
860,2016-11-17,2018010,"40.8752380,-73.8807500"
860,2016-11-17,2003900,"40.8112480,-73.9085100"
860,2016-11-17,2004456,"40.8171859,-73.9095444"
860,2016-11-17,2018010,"40.8752380,-73.8807500"
2341,2016-11-17,1064101,"40.8568615,-73.9318833"
2341,2016-11-17,1064101,"40.8568615,-73.9318833"
2346,2016-11-17,1082860,"40.7328893,-73.9774510"
2346,2016-11-17,1082860,"40.7328893,-73.9774510"
2565,2016-11-17,1058363,"40.8045700,-73.9549600"
2346,2016-11-17,1082862,"40.7333802,-73.9767290"
2346,2016-11-17,1082862,"40.7333802,-73.9767290"
2346,2016-11-17,1082862,"40.7333802,-73.9767290"
2346,2016-11-17,1082862,"40.7333802,-73.9767290"
2346,2016-11-17,1082849,"40.7303160,-73.9757110"
2346,2016-11-17,1082849,"40.7303160,-73.9757110"
2346,2016-11-17,1082849,"40.7303160,-73.9757110"
2346,2016-11-17,1082849,"40.7303160,-73.9757110"
2224,2016-11-17,1087122,"40.7675640,-73.9901579"
2224,2016-11-17,1087122,"40.7674557,-73.9901290"
2283,2016-11-17,1066435,"40.7185410,-74.0096760"
2283,2016-11-17,1066435,"40.7185326,-74.0096409"
2669,2016-11-17,1080460,"40.7546079,-73.9682873"
2767,2016-11-17,1013089,"40.7430840,-74.0033790"
2767,2016-11-17,1013089,"40.7432430,-74.0033058"
2767,2016-11-17,1013089,"40.7432430,-74.0033058"
2767,2016-11-17,1013089,"40.7432430,-74.0033058"
2720,2016-11-17,1034139,"40.7941829,-73.9752990"
2686,2016-11-17,1063522,"40.8450611,-73.9380375"
1795,2016-11-17,1052801,"0.0000000,0.0000000"
2565,2016-11-17,1058363,"40.8045700,-73.9549600"
2765,2016-11-17,1063180,"0.0000000,0.0000000"
2555,2016-11-17,1088483,"40.7055556,-74.0047535"
2556,2016-11-17,1063180,"0.0000000,0.0000000"
2556,2016-11-17,1063180,"0.0000000,0.0000000"
2446,2016-11-17,1021923,"40.7472394,-73.9724247"
2767,2016-11-17,1014419,"40.7526007,-73.9928156"
2732,2016-11-17,1063572,"40.8472240,-73.9372390"
2591,2016-11-17,1044699,"40.7634510,-73.9600360"
2591,2016-11-17,1044699,"40.7634510,-73.9600360"
2396,2016-11-16,5039658,"40.5824180,-74.1659155"
2232,2016-11-16,4534020,"0.0000000,0.0000000"
2232,2016-11-16,4539469,"0.0000000,0.0000000"
2339,2016-11-16,4436179,"40.5944945,-73.7530624"
2649,2016-11-16,4303819,"40.5819821,-73.8260085"
2651,2016-11-16,4081804,"40.7060906,-73.9160332"
2750,2016-11-16,4001971,"40.7416480,-73.9213420"
2724,2016-11-16,4050967,"40.7275528,-73.8541840"
2531,2016-11-16,3323832,"40.6618480,-73.9952910"
2531,2016-11-16,3323832,"40.6618480,-73.9952910"
2752,2016-11-16,3399250,"40.7304090,-73.9595701"
2556,2016-11-16,3099098,"40.6625531,-73.9344480"
2556,2016-11-16,3099098,"40.6625531,-73.9344480"
686,2016-11-16,3045060,"40.6859470,-73.9376790"
2744,2016-11-16,3327545,"40.6380284,-73.9452684"
2774,2016-11-16,3174122,"40.6078480,-73.9841710"
2619,2016-11-16,3337343,"40.6390980,-74.0147520"
2619,2016-11-16,3337343,"40.6390980,-74.0147520"
686,2016-11-16,3327791,"40.6587240,-73.9210070"
2559,2016-11-16,3182894,"40.6067890,-73.9591540"
2396,2016-11-16,3022819,"40.6689740,-73.9903080"
2741,2016-11-16,3058594,"40.6898800,-73.9814391"
2550,2016-11-16,3338078,"40.6852189,-73.9298110"
2531,2016-11-16,3180676,
2725,2016-11-16,3076413,"40.6907939,-73.9207635"
2531,2016-11-16,3180676,
2685,2016-11-16,3079271,"40.6902270,-73.9078110"
2761,2016-11-16,3099098,"40.6625531,-73.9344480"
2761,2016-11-16,3035118,"40.6631670,-73.9458800"
2761,2016-11-16,3035118,"40.6631670,-73.9458800"
2556,2016-11-16,3035118,"40.6631670,-73.9458800"
2556,2016-11-16,3035118,"40.6631670,-73.9458800"
2633,2016-11-16,2001152,"40.8189724,-73.9114265"
2633,2016-11-16,2001152,"40.8191573,-73.9112946"
2666,2016-11-16,2117123,"40.8323711,-73.8896101"
1780,2016-11-16,2013454,"40.8596061,-73.8965467"
1780,2016-11-16,2117655,"40.8769240,-73.8729029"
2690,2016-11-16,2002796,"40.8264460,-73.9225826"
2690,2016-11-16,2002796,"40.8264752,-73.9223875"
2713,2016-11-16,2004415,"40.8139490,-73.9111260"
2676,2016-11-16,2002895,"40.8238790,-73.9267390"
2600,2016-11-16,1015043,"40.7452245,-73.9914984"
2600,2016-11-16,1015043,"40.7452245,-73.9914984"
2565,2016-11-16,1034003,"40.7912214,-73.9790766"
338,2016-11-16,1029778,"40.7775623,-73.9815947"
338,2016-11-16,1029778,"40.7775623,-73.9815947"
1795,2016-11-16,1066435,"40.7185410,-74.0096760"
1795,2016-11-16,1066435,"40.7185326,-74.0096409"
338,2016-11-16,1066435,"40.7185410,-74.0096760"
338,2016-11-16,1066435,"40.7185326,-74.0096409"
2472,2016-11-16,1063337,"40.8380660,-73.9453020"
2282,2016-11-16,1062434,"40.8289890,-73.9499800"
2277,2016-11-16,1079887,"40.7215698,-74.0000267"
2277,2016-11-16,1079887,"40.7215698,-74.0000267"
1795,2016-11-16,1063376,"0.0000000,0.0000000"
2686,2016-11-16,1035253,
2283,2016-11-16,1022661,"40.7588548,-73.9852879"
2282,2016-11-16,1052801,"0.0000000,0.0000000"
2715,2016-11-16,1032587,"40.7933424,-73.9704493"
2765,2016-11-16,1064215,"40.8619790,-73.9257910"
2765,2016-11-16,1026508,"40.7621701,-73.9921840"
338,2016-11-16,1053052,
2556,2016-11-16,1064215,"40.8619790,-73.9257910"
2530,2016-11-16,1083718,"40.7592077,-73.9841730"
2530,2016-11-16,1083718,"40.7592077,-73.9841730"
2530,2016-11-16,1083718,"40.7592077,-73.9841730"
2530,2016-11-16,1083718,"40.7592077,-73.9841730"
2752,2016-11-16,1079064,"40.7091361,-74.0075662"
2565,2016-11-16,1031655,"40.7907390,-73.9671340"
2556,2016-11-16,1032587,"40.7933424,-73.9704493"
2663,2016-11-16,1024851,"40.7639411,-73.9818782"
2341,2016-11-16,1060086,"40.8188040,-73.9396400"
2341,2016-11-16,1060086,"40.8188040,-73.9396400"
2556,2016-11-16,1064215,"40.8619790,-73.9257910"
2271,2016-11-16,1024982,"40.7599230,-73.9911460"
2732,2016-11-16,1064284,"40.8499470,-73.9371790"
2669,2016-11-16,1048876,
2669,2016-11-16,1050352,"40.7722938,-73.9510212"
2271,2016-11-16,1026508,"40.7621701,-73.9921840"
2554,2016-11-15,5132991,"40.6388951,-74.1153164"
2742,2016-11-15,4596911,"40.7619255,-73.8394338"
2651,2016-11-15,4081137,
2767,2016-11-15,4432075,"40.7298336,-73.8501969"
2767,2016-11-15,4432075,"40.7296882,-73.8502789"
2570,2016-11-15,4039157,"40.7459180,-73.8737310"
2151,2016-11-15,4028767,"40.7534599,-73.8901910"
2756,2016-11-15,4072136,"40.7282010,-73.8613580"
2756,2016-11-15,4072136,"0.0000000,0.0000000"
2284,2016-11-15,4444179,"40.7568709,-73.7640620"
2531,2016-11-15,3009478,"40.6612870,-73.9958700"
2531,2016-11-15,3009478,"40.6612870,-73.9958700"
2389,2016-11-15,3061873,"40.7199880,-73.9608263"
2389,2016-11-15,3061873,"40.7199880,-73.9608263"
2685,2016-11-15,3052763,"40.6827812,-73.9439592"
2389,2016-11-15,3061873,"40.7199880,-73.9608263"
2554,2016-11-15,3038261,"40.6650470,-73.9337819"
2550,2016-11-15,3061873,"40.7199880,-73.9608263"
2680,2016-11-15,3009068,"40.6638130,-73.9939900"
2646,2016-11-15,3027667,"40.6800610,-73.9651260"
2263,2016-11-15,3010218,"0.0000000,0.0000000"
2722,2016-11-15,3329628,"40.6998241,-73.9480982"
2685,2016-11-15,3061873,"40.7199880,-73.9608263"
2531,2016-11-15,3022819,"40.6689740,-73.9903080"
2531,2016-11-15,3022819,"40.6689740,-73.9903080"
2531,2016-11-15,3022819,"40.6689740,-73.9903080"
2531,2016-11-15,3022819,"40.6689740,-73.9903080"
2779,2016-11-15,3063067,"40.7137710,-73.9645630"
2512,2016-11-15,3015608,"40.6435178,-74.0184513"
2779,2016-11-15,3063067,"40.7137710,-73.9645630"
2384,2016-11-15,3055748,"40.6876470,-73.9619950"
2251,2016-11-15,3010218,"0.0000000,0.0000000"
2656,2016-11-15,3055658,"40.6884636,-73.9592824"
2680,2016-11-15,3328200,"40.6832440,-73.8861270"
2656,2016-11-15,3043711,"40.6904320,-73.9377930"
2656,2016-11-15,3043711,"40.6904320,-73.9377930"
2725,2016-11-15,3045086,"40.6861640,-73.9358250"
2685,2016-11-15,3039690,"40.6877290,-73.9222130"
2656,2016-11-15,3044590,"40.6895400,-73.9261159"
1847,2016-11-15,3035118,"40.6631670,-73.9458800"
1847,2016-11-15,3035118,"40.6631670,-73.9458800"
1252,2016-11-15,3168898,"40.5994460,-74.0004370"
2656,2016-11-15,3179458,"40.6291350,-73.9574910"
1847,2016-11-15,3037764,"40.6676020,-73.9318100"
2725,2016-11-15,3000176,"40.6970586,-73.9873020"
2399,2016-11-15,3072415,
2685,2016-11-15,3071033,"40.7088240,-73.9374190"
1847,2016-11-15,3034133,"40.6658442,-73.9548294"
2246,2016-11-15,2023837,"40.8271690,-73.8790960"
1795,2016-11-15,2015211,"40.8708200,-73.9051260"
2713,2016-11-15,2116711,"40.8259640,-73.9083040"
2713,2016-11-15,2113113,"40.8140662,-73.9077090"
2713,2016-11-15,2115818,"40.8207230,-73.9221900"
2713,2016-11-15,2115802,"40.8270330,-73.9083500"
2713,2016-11-15,2113605,"40.8316880,-73.9062770"
1780,2016-11-15,2015299,"40.8704595,-73.8995387"
2283,2016-11-15,1063337,"40.8380660,-73.9453020"
2283,2016-11-15,1063337,"40.8380660,-73.9453020"
2781,2016-11-15,1033204,"40.7895212,-73.9764621"
1795,2016-11-15,1011145,"40.7335220,-74.0047460"
2783,2016-11-15,1011145,"40.7335220,-74.0047460"
2556,2016-11-15,1079909,"40.8473910,-73.9341990"
1244,2016-11-15,1089295,"40.7411015,-74.0075316"
1244,2016-11-15,1089295,"40.7411015,-74.0075316"
2565,2016-11-15,1063517,"40.8461031,-73.9389619"
1795,2016-11-15,1063351,"40.8366726,-73.9437083"
2781,2016-11-15,1033204,"40.7895212,-73.9764621"
2783,2016-11-15,1017833,"40.7358950,-73.9879840"
2608,2016-11-15,1052801,"0.0000000,0.0000000"
2765,2016-11-15,1079909,"40.8473910,-73.9341990"
2600,2016-11-15,1011883,"40.7354410,-74.0063100"
2565,2016-11-15,1043192,"40.7739000,-73.9598830"
2555,2016-11-15,1083718,"40.7592077,-73.9841730"
2555,2016-11-15,1083718,"40.7592077,-73.9841730"
2608,2016-11-15,1007986,
2556,2016-11-15,1060085,"40.8189710,-73.9400400"
2686,2016-11-15,1063522,"40.8450611,-73.9380375"
1244,2016-11-15,1056673,"40.8028416,-73.9670229"
2556,2016-11-15,1060085,"40.8189710,-73.9400400"
2600,2016-11-15,1011938,"40.7366850,-74.0068090"
2787,2016-11-15,1075479,"40.8158510,-73.9538490"
2608,2016-11-15,1087608,"40.7422076,-73.9946995"
2556,2016-11-15,1075479,"40.8158510,-73.9538490"
2781,2016-11-15,1006564,"40.7264070,-73.9913780"
2556,2016-11-15,1075479,"40.8158510,-73.9538490"
2556,2016-11-15,1075479,"40.8158510,-73.9538490"
2556,2016-11-15,1075479,"40.8158510,-73.9538490"
2556,2016-11-15,1075479,"40.8158510,-73.9538490"
2787,2016-11-15,1013984,
2788,2016-11-15,1026769,"40.7660740,-73.9879340"
2556,2016-11-15,1079909,"40.8473910,-73.9341990"
2556,2016-11-15,1079909,"40.8473910,-73.9341990"
2556,2016-11-15,1079909,"40.8473910,-73.9341990"
2556,2016-11-15,1079909,"40.8473910,-73.9341990"
2267,2016-11-15,1005676,"40.7206190,-73.9934700"
2556,2016-11-15,1079909,"40.8473910,-73.9341990"
2663,2016-11-15,1057061,"40.7959590,-73.9734280"
2781,2016-11-15,1033204,"40.7895212,-73.9764621"
1780,2016-11-15,1064197,"40.8617295,-73.9272413"
2271,2016-11-15,1056068,"40.6906230,-73.4211879"
1780,2016-11-15,1064717,"40.8622770,-73.9239599"
2787,2016-11-15,1063334,"40.8378200,-73.9454570"
2669,2016-11-15,1059285,"40.8102750,-73.9544020"
2224,2016-11-15,1026848,"40.7670877,-73.9865514"
2224,2016-11-15,1026848,"0.0000000,0.0000000"
2224,2016-11-15,1026848,"40.7670877,-73.9865514"
2732,2016-11-15,1063448,"40.8478780,-73.9408540"
2669,2016-11-15,1052541,"40.7971943,-73.9387383"
2732,2016-11-15,1064284,"40.8499470,-73.9371790"
2271,2016-11-15,1034179,"40.7949420,-73.9751850"
2732,2016-11-15,1063448,"40.8478780,-73.9408540"
2732,2016-11-15,1005591,
2271,2016-11-15,1007240,
1760,2016-11-15,1079450,"40.7992164,-73.9595585"
2765,2016-11-15,1060085,"40.8189710,-73.9400400"
2765,2016-11-15,1063043,"40.8420160,-73.9376180"
2271,2016-11-15,1007131,"40.7207176,-73.9947887"
2720,2016-11-14,5133954,"40.5455784,-74.1592918"
2720,2016-11-14,5080385,"40.5404089,-74.1761670"
2351,2016-11-14,4112369,"40.7618346,-73.8298786"
2351,2016-11-14,4112369,"40.7618346,-73.8298786"
2342,2016-11-14,4596911,"40.7619255,-73.8394338"
2151,2016-11-14,4035855,"0.0000000,0.0000000"
2151,2016-11-14,4035855,"40.7503950,-73.8803360"
2530,2016-11-14,4046832,"40.7416000,-73.8637660"
1992,2016-11-14,4028655,"0.0000000,0.0000000"
1992,2016-11-14,4028655,"40.7531299,-73.8932075"
2351,2016-11-14,4112369,"40.7618346,-73.8298786"
2556,2016-11-14,4064929,"40.7355180,-73.8800730"
2750,2016-11-14,4449961,
2556,2016-11-14,4841191,"0.0000000,0.0000000"
2688,2016-11-14,4003445,"40.7416586,-73.9309015"
2556,2016-11-14,3201771,"40.5942746,-73.9579731"
2358,2016-11-14,3117624,"40.6461490,-73.9599430"
2722,2016-11-14,3327545,"40.6380284,-73.9452684"
235,2016-11-14,3082733,"0.0000000,0.0000000"
2387,2016-11-14,3339183,"40.5735399,-73.9930026"
1871,2016-11-14,3201013,"40.5956016,-73.9504345"
2374,2016-11-14,3174122,"40.6078480,-73.9841710"
2389,2016-11-14,3053806,"40.6797350,-73.9423990"
686,2016-11-14,3002928,"40.6906216,-73.9975518"
686,2016-11-14,3165172,"40.6068424,-73.9986227"
2550,2016-11-14,3002928,"40.6906216,-73.9975518"
2664,2016-11-14,3072806,"40.7071450,-73.9205200"
2531,2016-11-14,3002928,"40.6906216,-73.9975518"
2556,2016-11-14,3201771,"40.5942746,-73.9579731"
686,2016-11-14,3002928,"40.6906216,-73.9975518"
1952,2016-11-14,3072138,"40.7052320,-73.9258450"
686,2016-11-14,3054892,"40.6924156,-73.9653202"
2767,2016-11-14,3201771,"40.5942746,-73.9579731"
2654,2016-11-14,3044207,"40.6906784,-73.9265258"
2556,2016-11-14,3086534,"40.6837071,-73.8856625"
2556,2016-11-14,3339183,"40.5735399,-73.9930026"
2556,2016-11-14,3339183,"40.5735399,-73.9930026"
2556,2016-11-14,3045327,"40.6874610,-73.9251500"
2584,2016-11-14,2002825,"40.8295400,-73.9197940"
2664,2016-11-14,2003173,"40.8363980,-73.9236310"
2771,2016-11-14,2005600,"40.8183220,-73.8963390"
2374,2016-11-14,2005600,"40.8183220,-73.8963390"
2771,2016-11-14,2007993,"40.8405569,-73.9123670"
2374,2016-11-14,2007993,"40.8405569,-73.9123670"
1795,2016-11-14,2018010,"40.8752380,-73.8807500"
1795,2016-11-14,2119403,"40.8058650,-73.9259050"
2666,2016-11-14,2091244,"40.8316580,-73.9266190"
2374,2016-11-14,2071921,"40.9057290,-73.8476130"
2556,2016-11-14,2002825,"40.8295400,-73.9197940"
860,2016-11-14,2009188,"40.8482490,-73.9230590"
2556,2016-11-14,2002825,"40.8295400,-73.9197940"
2374,2016-11-14,2013749,"40.8544747,-73.9022070"
2412,2016-11-14,2097466,"40.8704537,-73.8291111"
2761,2016-11-14,2113353,"40.8223160,-73.8908530"
2761,2016-11-14,2010903,"40.8288330,-73.8867523"
2703,2016-11-14,2008972,"40.8517180,-73.9180290"
