building,counts
11 E 26TH ST,6
405 MAIN STREET,6
1507 BROADWAY,6
90 EAST END AVE,6
122 EAST   16 STREET,6
355          WEST 45 STREET,6
14 E 32ND ST,6
383 GRAND STREET,6
44 EAST 14 ST,6
101 WEST 125 STREET,6
206 W 55TH ST,6
641 5 AVE,6
190 FRANKLIN STREET,6
257 PARK AVENUE SOUTH,6
15 WEST 25 STREET,6
25 W 45TH ST,5
224 WEST 47TH ST,5
140 EAST 24 STREET,5
92           PINEHURST AVENUE,5
1 CEDAR STREET,5
485          7 AVENUE,5
64 WASHINGTON PLACE,5
530 5 AVE,5
13 EAST 29 STREET,5
247 WEST 34 STREET,5
347          BOWERY,5
1841 BROADWAY,5
516 WEST 34 STREET,5
1881 BROADWAY,5
623 WEST 57 STREET,5
270 LAFAYETTE STREET,5
151 W 28TH ST,5
1 W 54TH ST,5
2 EAST 55TH ST,5
68 BRADHURST AVENUE,5
200 EAST 32 STREET,5
155 AVENUE OF AMERICAS,5
40 E 88TH ST,5
119 VARICK STREET,5
580 BROADWAY,5
320 PARK AVE,5
2069 BROADWAY,5
506          WEST 178 STREET,5
500          EAST 14 STREET,5
235 WEST 116 ST,5
959 1 AVENUE,5
420 AMSTERDAM AVENUE,5
310          WEST 40 STREET,5
209 EAST 43 STREET,5
16 W 57TH ST,5
45 E 20TH ST,5
200 LIBERTY STREET,5
800 5TH AVE,5
41 WEST 45TH ST,5
307 E 72ND ST,5
141 W 28TH ST,5
257 W 39TH ST,5
64 W 48TH ST,5
48 ORCHARD STREET,5
227 MADISON STREET,5
2551 BROADWAY,5
248 EAST HOUSTON STREET,5
1 UNIVERSITY PL,5
301 WEST END AVE,5
525 AUDUBON AVE,5
793 2 AVENUE,5
845 1 AVENUE,5
415 GREENWICH STREET,5
79 VARICK STREET,5
200 E 68TH ST,5
99 JOHN STREET,5
41           ST NICHOLAS PLACE,5
145 EAST 57 STREET,5
104 HAVEN AVENUE,5
15 JOHN ST,5
400 MADISON AVE,5
357          WEST 54 STREET,5
90 RIVERSIDE DR,5
300 MERCER ST,5
346 WEST 17 STREET,5
577 GRAND STREET,5
1 BOND STREET,5
93 E 4TH ST,5
180 ORCHARD STREET,5
45           EAST 34 STREET,5
458          WEST 141 STREET,5
209 W 38TH ST,5
56           IRVING PLACE,5
108 W 34TH ST,5
430 WEST 25 STREET,5
117 E 21 ST,5
539 EAST 86TH ST,5
408 W 15TH ST,5
145          EAST 16 STREET,5
43 EAST 41ST ST,5
2294 7 AVE,5
450 BROOME STREET,5
64 WHITE ST,5
324 CANAL STREET,5
1101 PARK AVE,5
15 WILLIAM STREET,5
470 WEST 24 STREET,5
3147 BROADWAY,5
2116 FIRST AV,5
1627 BWAY,5
793 SECOND AVE,5
711          WEST END AVENUE,5
177 E 75 ST,5
541 BROADWAY,5
112 W 31ST ST,5
143 EAST 23 STREET,5
252 PARK AVENUE SOUTH,5
28 VESEY STREET,5
157 E 72 ST,5
26 WEST HOUSTON STREET,5
80 5 AVENUE,5
1302 BROADWAY,5
802 11 AVENUE,5
240 1 AVENUE,5
423 HUDSON STREET,5
320 WEST 37 STREET,5
377 BROADWAY,5
23 PARK ROW,5
537 GREENWICH STREET,5
54           FULTON STREET,5
640 8 AVENUE,5
111 EAST 59TH ST.,5
2211         BROADWAY,5
421 FIRST AVE,5
323 FIFTH AVE,5
53 LIBERTY STREET,5
531 8 AVENUE,5
32 BROADWAY,5
200 EAST 62ND ST,5
42 W 44TH ST,5
97 READE STREET,5
90 WASHINGTON ST,5
421 WEST 58 STREET,5
212 CHURCH STREET,5
730 PARK AVE,5
1384 BWAY,5
17 W 60TH ST,5
153 W 23RD ST,5
250 W 64TH ST,5
212 EAST 23 STREET,5
325 EAST 16 STREET,5
250 VESEY STREET,5
13 W 55TH ST,5
10 WEST 15 STREET,5
139 LUDLOW STREET,5
647 THIRD AVE,5
350 GRAND ST,5
477 BROADWAY,5
201 WEST   72 STREET,5
276 WEST 119 STREET,5
529          WEST 158 STREET,5
18 E 18TH ST,5
2090 1 AVE,5
132 WEST 27 STREET,5
228 EAST 56TH ST,5
356 W 34 ST,5
506 BROADWAY,5
149 5TH AVE,5
1103 BWAY,5
3 W 35TH ST,5
420 WEST 42 STREET,5
131 8 AVENUE,5
545 8 AVENUE,5
90 LEXINGTON AVE,5
425 RIVERSIDE DR,5
46 E 75TH ST,5
1531 BROADWAY,5
266          WEST 25 STREET,5
304          EAST 50 STREET,5
316 EAST 68 STREET,5
57 WORTH STREET,5
601 HUDSON STREET,5
619          WEST 163 STREET,5
4666 BROADWAY,5
60 EAST 8 STREET,5
77 FULTON STREET,5
93 PRINCE STREET,5
465          WEST 131 STREET,5
1 INTREPID PLAZA,5
10 WEST 48 STREET,5
345 WEST 42 STREET,5
463          WEST 125 STREET,5
92 MORNINGSIDE AVE,5
61 CHRYSTIE STREET,5
931 1 AVENUE,5
90 WASHINGTON STREET,5
301 FREEDOM PLACE SOUTH,5
540 WEST 120 STREET,5
378 MADISON AVE,5
813 MADISON AVE,5
66 WEST 45 STREET,5
137 VARICK STREET,5
400 W 57TH ST,5
145 W 28TH ST,5
1750 AMSTERDAM AVENUE,5
15 WEST 63 STREET,5
223 SPRING STREET,5
448 E 52 ST,5
410 EAST 54 STREET,5
207 E 70 ST,5
530 8 AVENUE,5
210 RIVERSIDE DR,5
319 SEVENTH AVE,5
53 WEST   14 STREET,5
885 THIRD AVE,5
46 WEST 137 STREET,5
12 WEST 13 STREET,5
59           THOMPSON STREET,5
604 6 AVENUE,5
825 FIRST AVE,5
1 AMSTERDAM AVENUE,5
645 1 AVENUE,5
6 E 32ND ST,5
235          EAST 96 STREET,5
107 EAST 30 STREET,5
160 EAST 65TH ST,5
615 6 AVENUE,5
3333E        BROADWAY,5
232 CENTRAL PARK SOUT,5
449          WEST 37 STREET,5
174 FORSYTH STREET,5
1490 5TH AVE,5
511 9 AVENUE,5
11           WEST 37 STREET,5
854          WEST 180 STREET,5
223 E. 23 ST,5
2124 BROADWAY,5
1790         3 AVENUE,5
93 LAFAYETTE STREET,5
701 7 AVENUE,5
710          AMSTERDAM AVENUE,5
247 WEST 87 STREET,5
258 RIVERSIDE DR,5
154 W. 93 ST,5
1 EAST 71 ST,5
59 THOMPSON STREET,5
44 W 28TH ST,5
247 W 38TH ST,5
1265 BROADWAY,5
22 EAST 38 STREET,5
571 MADISON AVE,5
224          WEST 13 STREET,5
106 WALL STREET,5
461          WEST 34 STREET,5
1944 FIRST AVE,5
52 WILLIAM STREET,5
545 EAST 116 STREET,5
30           MARKET STREET,5
218 W 40TH ST,5
654 MADISON AVE,5
428 10 AVENUE,5
424 FIFTH AVE,5
205 WEST 114 STREET,5
471 5TH AVE,5
973 PARK AVE,5
307 7TH AVE,5
510 AVENUE OF AMERICAS,5
220 WEST 28 STREET,5
438 WEST 13 STREET,5
1237 BROADWAY,5
222 EAST 58 STREET,5
711 12 AVENUE,5
2413         2 AVENUE,5
621 W 113 ST,5
70 PINE ST,5
642 6 AVE,5
19           PARK PLACE,5
321 EAST 42 STREET,5
234 W 39 ST,5
22 HOWARD STREET,5
610 PARK AVE,5
209          WEST 14 STREET,5
2131 8 AVENUE,5
210 CANAL STREET,5
242 W 55TH ST,5
415 WEST  147 STREET,5
78 10TH AVE,5
15 WEST 43 ST,5
100 EAST END AVENUE,5
301 E 79 ST,5
295 LAFAYETTE STREET,5
154 W 14TH ST,5
1190 MADISON AVE,5
20           WEST 40 STREET,5
319 E 44 ST,5
770 BROADWAY,5
1 CEDAR ST,5
415 EAST 59 STREET,5
345 SEVENTH AVE,5
615 AVE OF AMER,5
1258 2 AVE,5
229 W 36TH ST,5
112 CENTRAL PK S,5
1551 BROADWAY,5
229 PARK AVENUE SOUTH,5
130 CEDAR ST,5
215 PARK AVENUE SOUTH,5
225 W 34 ST,5
1 WEST 82 STREET,5
224 PARK AVE SOUTH,5
50 E 87 ST,5
3821 BROADWAY,5
334 WEST 36 STREET,5
287 AMSTERDAM AVE,5
45 BEEKMAN STREET,5
31           WEST 46 STREET,5
1112 PARK AVE,5
9 E 37 ST,5
60 EAST 8 ST,5
59 WALKER ST,5
339 EAST 74 STREET,5
40 W 25TH ST,5
40 W 34TH ST,5
25 SUTTON PLACE SOUTH,5
111 EAST 48 STREET,5
323 WEST 23 STREET,5
689 5TH AVE,5
207 E 46 ST,5
136 MADISON AVE,5
315 W 36TH ST,5
598 MADISON AVE,5
17 W 86TH ST,5
305 EAST 46 STREET,5
252 WEST 37TH ST,5
112 WEST 34TH ST,5
60 E. 88 ST,5
59 DIVISION ST,5
130 CEDAR STREET,5
422 EAST 72 ST,5
35 PERRY STREET,5
386 5TH AVE,5
36 W 25TH ST,5
1431 AVE OF AMER,5
605 PARK AVE,5
312          5 AVENUE,5
425 WEST 50 STREET,5
115 E 23RD ST,5
364 BROADWAY,5
549 BROADWAY,5
245 EAST 58 STREET,5
410 GRAND STREET,5
577 BROADWAY,5
275 CENTRAL PK W,5
482 SEVENTH AVE,5
434 W 56TH ST,5
3 BOWERY,5
630 1 AVENUE,5
421          EAST 12 STREET,5
48 PARK AVENUE,5
474 W BROADWAY,5
503 CANAL STREET,5
80 BEEKMAN STREET,5
507 BWAY,5
264          WEST 25 STREET,5
15 W 51ST ST,5
680 WEST END AVE,5
222          WEST 23 STREET,5
16 COOPER SQUARE,5
1 BANK ST,5
75 WEST ST,5
26 WEST 62 STREET,5
715 LEXINGTON AVENUE,5
138 CEDAR STREET,5
1472 BROADWAY,4
226 WEST 26 STREET,4
12 W 21ST ST,4
17           KING STREET,4
133 WEST 21 STREET,4
338 EAST 59 STREET,4
1314 YORK AVE,4
88 FULTON STREET,4
501 WEST 143 STREET,4
257          WEST 29 STREET,4
153 E 48TH ST,4
200 MURRAY STREET,4
558 W 165TH ST,4
400          2 AVENUE,4
725 FIFTH AVE,4
436 E 86 ST,4
11 WEST 75 STREET,4
251 W 88TH ST,4
108 W 39TH ST,4
112 E 17TH ST,4
28 E 63RD ST,4
827 7 AVENUE,4
48 E 12TH ST,4
153 W 27TH ST,4
135 EAST 54 ST,4
37 W 26 ST,4
27 DUANE STREET,4
562 1 AVENUE,4
307 WEST 37 STREET,4
9 EAST 49 STREET,4
301 E 75 ST,4
520 E 86 ST,4
530 EAST 20 STREET,4
19 STUYVESANT OVAL,4
31 E 31ST ST,4
54 WEST 40 STREET,4
340 EAST 74 ST,4
113 NASSAU STREET,4
127 W 26TH ST,4
805 COLUMBUS AVENUE,4
39 WEST 55 STREET,4
45 W 21ST ST,4
299 RIVERSIDE DR,4
2121 7 AVENUE,4
156 BLEEKER STREET,4
19 W 55TH ST,4
95 WEST 95 STREET,4
207 WEST 25 STREET,4
135 W 106 ST,4
78 10 AVENUE,4
93 NASSAU STREET,4
377 GREENWICH STREET,4
139 W 44 ST,4
726 WEST 181 STREET,4
35 WEST 21 STREET,4
473 LEXINGTON AVENUE,4
420 WEST 45 STREET,4
436 5TH AVE,4
116 EAST 125 STREET,4
76 GROVE STREET,4
65 CENTRAL PK W,4
307 W 35TH ST,4
332 WEST 23 STREET,4
150 CHARLES STREET,4
131 CENTRAL PARK WEST,4
35 WEST END AVENUE,4
395 BROADWAY,4
883 PARK AVE,4
273 BROADWAY,4
351 WEST 18 STREET,4
62 WEST 62 STREET,4
219 W 81ST ST,4
599 LEXINGTON AVENUE,4
143          EAST 27 STREET,4
1263 5 AVENUE,4
323 WEST 96 STREET,4
505 EAST 14 STREET,4
545 W 111TH ST,4
583 RIVERSIDE DRIVE,4
1 EAST END AVE,4
208 W 151ST ST,4
536 WEST 23 STREET,4
524 EAST 72 STREET,4
133 CONVENT AVENUE,4
126 FRANKLIN STREET,4
326 EAST 67 ST,4
20 W 22ND ST,4
200 WEST 91 STREET,4
353          WEST 45 STREET,4
26 E 22ND ST,4
402 EAST 77 ST,4
154 WEST 14 STREET,4
302 E 42ND ST,4
1113 YORK AVE,4
100 EAST 77 STREET,4
246 5TH AVE,4
356 GREENWICH STREET,4
555 WEST 52 STREET,4
1961 BROADWAY,4
6 W 57TH ST,4
561          WEST 147 STREET,4
2644 BROADWAY,4
119 WEST 24 STREET,4
222 W 37TH ST,4
748 2 AVENUE,4
279 PARK AVE SOUTH,4
1021 PARK AVE,4
167 WEST   74 STREET,4
330 WEST 28 STREET,4
395 RIVERSIDE DR,4
1084 PARK AVE,4
15 W 36TH ST,4
122 E 84TH ST,4
557 BROADWAY,4
840 BROADWAY,4
215 W 90TH ST,4
120 PARK AV,4
32 WEST 66 STREET,4
981 PARK AVE,4
974 ST NICHOLAS AVENUE,4
407 EAST 61 STREET,4
263 W 38TH ST,4
300 RIVERSIDE DR,4
458 BROADWAY,4
163 EAST 125 STREET,4
35 E 9TH ST,4
1150 5TH AVE,4
107 RIVINGTON STREET,4
38 W 45TH ST,4
516 WEST 20 STREET,4
18 W 27TH ST,4
38 BEAVER STREET,4
53 PARK PLACE,4
124          AVENUE OF THE AMERICAS,4
550 FIFTH AVE,4
598 BROADWAY,4
665 5 AVE,4
56 WALKER ST,4
200 RECTOR PLACE,4
84 WILLIAM STREET,4
3143 BROADWAY,4
25 E 77 ST,4
211 W 71 ST,4
262 CENTRAL PARK WEST,4
329          WEST 85 STREET,4
21 W 96TH ST,4
133 W 21 ST,4
501 WEST 25 STREET,4
261 CANAL STREET,4
268 PARK AVENUE SOUTH,4
38 W 77TH ST,4
269 WEST END AVE,4
815 10 AVENUE,4
884          RIVERSIDE DRIVE,4
241 CENTRAL PARK WEST,4
43 W 23RD ST,4
18 E 38TH ST,4
105 DUANE STREET,4
133 WEST 70 STREET,4
19 W 44TH ST,4
23 FIFTH AVE,4
481 WASHINGTON STREET,4
109 W 27TH ST,4
119 W 25TH ST,4
55 WEST 25 STREET,4
180 LUDLOW STREET,4
420 AIR 8 AVENUE,4
91 BOWERY,4
18 STUYVESANT OVAL,4
55 CENTRAL PK W,4
2070 ADAM C POWELL BOULEVARD,4
301 EAST 78 ST,4
132 MACDOUGAL STREET,4
80 LEXINGTON AVE,4
411 EAST 69 ST,4
430 WEST 37 STREET,4
144 W 86TH ST,4
131 EAST 47 STREET,4
83           BOWERY,4
436 LAFAYETTE STREET,4
1671 3 AVENUE,4
568 GRAND STREET,4
515 PARK AVE,4
170 VARICK STREET,4
610 EAST 20 STREET,4
50 WEST 40 STREET,4
435 EAST 14 STREET,4
53 W 36TH ST,4
240 RIVERSIDE BOULEVARD,4
314 RIVERSIDE DRIVE,4
118 5TH AVE,4
408 WEST 52 STREET,4
405 WEST 53 STREET,4
1480 THIRD AVE,4
371 PARK AVE,4
1050 AMSTERDAM AVENUE,4
3820 BROADWAY,4
49 E 21ST ST,4
182 HUDSON ST,4
1700 YORK AVE,4
6 MAIDEN LANE,4
3679 BROADWAY,4
2480 BWAY,4
858 FIFTH AVE,4
240 EAST 27 STREET,4
114 E 28TH ST,4
110 5TH AVE,4
434 WEST 56 STREET,4
834 8TH AVE,4
324 E 79TH ST,4
340 W 72ND ST,4
453 BROOME STREET,4
50 SUTTON PLACE SOUTH,4
825 5 AVENUE,4
635          EAST 11 STREET,4
193 MANHATTAN AVE,4
131 E 23RD ST,4
2328 12 AVENUE,4
279 WEST 117 STREET,4
437 LEXINGTON AVENUE,4
353          CANAL STREET,4
31           JONES STREET,4
15 E 40TH ST,4
93 PRINCE ST,4
747 THIRD AVE,4
35 BROAD STREET,4
22 W 21ST ST,4
172          EAST 106 STREET,4
873 BWAY,4
291 7TH AVE,4
237 MADISON AVENUE,4
441 COLUMBUS AVE,4
545 WEST END AVE,4
1040 PARK AV,4
1701 BWAY,4
183 VARICK STREET,4
49 E 96TH ST,4
45           AVENUE D,4
583 BROADWAY,4
333 E 60 ST,4
207 PARK AVENUE SOUTH,4
308 EAST 48 STREET,4
303 BOWERY,4
1167 PARK AVE,4
336 WEST 37 STREET,4
68 PARK AVENUE,4
685 FIFTH AVE,4
232 MADISON AVE,4
241 W 37TH ST,4
835 WASHINGTON STREET,4
315 WEST 36 STREET,4
50 W 58 ST,4
620 W 150 ST,4
161          PRINCE STREET,4
234 W 48 ST,4
414          EAST 115 STREET,4
87 FIFTH AVE,4
1393 BWAY,4
312 E 79 ST,4
3485         BROADWAY,4
433 MADISON AVE,4
48 W 48TH ST,4
159-30 HARLEM RIVER DRIVE,4
161 VARICK STREET,4
1382         1 AVENUE,4
203 W 40 ST,4
65 BROAD STREET,4
148 EAST 50 STREET,4
36 E 62ND ST,4
125 E 72 ST,4
2121         7 AVENUE,4
522 WEST 29 STREET,4
134 WEST 26 STREET,4
443 LAFAYETTE STREET,4
155 CLAREMONT AVENUE,4
469 10TH AVE,4
535 EAST 14 STREET,4
388 GREENWICH STREET,4
8 WEST 30 STREET,4
215 W 82ND ST,4
2720 BWAY,4
336 CANAL STREET,4
247 3 AVENUE,4
120 EAST 34 ST,4
44 WEST 47 STREET,4
71 E 87TH ST,4
38 EAST 30 STREET,4
38 EAST 61 STREET,4
73 MAIDEN LANE,4
150 BARROW STREET,4
80 IRVING PL,4
1829 AMSTERDAM AVENUE,4
4 SOUTH PINEHURST AVENUE,4
630 9 AVE,4
2 W 67TH ST,4
223 SPRING ST,4
148 NASSAU STREET,4
124 EAST 66 STREET,4
78 WALL ST,4
209 W 40 ST,4
34 E 51ST ST,4
161 W 86 ST,4
102 WEST 107 STREET,4
199          EAST 109 STREET,4
60 BEAVER STREET,4
180 PARK ROW,4
216 W 89TH ST,4
51 E 76 ST,4
372 CENTRAL PK W,4
132 WEST 56 STREET,4
157 VARICK ST,4
345 WEST 35 STREET,4
208 EAST 63RD ST,4
884 2ND AVE,4
976 AMSTERDAM AVENUE,4
533 WEST 43 STREET,4
884 2 AVENUE,4
607 WEST END AVE,4
261 CONVENT AVENUE,4
33 W 55TH ST,4
45 WEST 44 STREET,4
361 7TH AVE,4
539 WEST 29 STREET,4
50 WEST 58 STREET,4
310 WEST 39 STREET,4
126 W 46TH ST,4
727 5 AVENUE,4
43 BLEECKER ST,4
651 WEST 163 STREET,4
2681 BWAY,4
975 LEXINGTON AVE,4
184 AVE D,4
338 W 39TH ST,4
661 MAIN STREET,4
248 W 39 ST,4
331 EAST HOUSTON STREET,4
365 9 AVENUE,4
839 MADISON AVE,4
82 EAST 10 STREET,4
252 W 85TH ST,4
42 WEST   94 STREET,4
233 SPRING STREET,4
64           EAST 1 STREET,4
207 W 98TH ST,4
43 W 36TH ST,4
845 WEST END AVE,4
501 WEST 19 STREET,4
1030 5TH AVE,4
9 MURRAY STREET,4
871 1 AVENUE,4
301 2 AVENUE,4
225          BOWERY,4
142 WEST 36 STREET,4
101 FOURTH AVE,4
471 3 AVENUE,4
1133 BROADWAY,4
554 3 AVENUE,4
78 PINEHURST AVENUE,4
137 FIFTH AVE,4
388          GREENWICH STREET,4
525 WEST 27 STREET,4
711 THIRD AVE,4
247          WEST 34 STREET,4
279          CHURCH STREET,4
1 BEEKMAN PLACE,4
145 WEST 47 STREET,4
145 W 30TH ST,4
1025 5TH AVE,4
30 PARK AVENUE,4
147 W 35 ST,4
2 W 46TH ST,4
120 WEST 45 ST,4
579 1 AVENUE,4
129 WEST 147 STREET,4
1156 3RD AVE,4
42 LISPENARD ST,4
47 E 88TH ST,4
64 WOOSTER STREET,4
12 EAST 48 STREET,4
284 AUDUBON AVENUE,4
222 4TH AVE,4
661 FIFTH AVE,4
207 EAST 73 ST,4
179          EAST 94 STREET,4
158 W 73RD ST,4
50 WEST   12 STREET,4
910 9 AVENUE,4
208 EAST 79TH ST,4
139 HUDSON STREET,4
75 WEST STREET,4
310 W 106TH ST,4
124 EAST 86 STREET,4
595 BROADWAY,4
580 WEST END AVE,4
25 E 76TH ST,4
12 ELLWOOD ST,4
2 SOUTH END AVENUE,4
59 WEST 46 STREET,4
84 WHITE STREET,4
214 EAST 14 STREET,4
2310         1 AVENUE,4
110          MULBERRY STREET,4
160 E. 120 ST,4
206 EAST 86 STREET,4
393 LAFAYETTE STREET,4
964 AVENUE OF THE AMERICAS,4
262 W 38TH ST,4
36 E 49TH ST,4
601          WEST 34 STREET,4
1182 BWAY,4
12 JOHN STREET,4
183 LENOX AVENUE,4
258 BROADWAY,4
30 TRINITY PL,4
33 EAST 21 STREET,4
2130 7 AVENUE,4
150 WEST 51 STREET,4
347 MADISON AVENUE,4
240          WEST 37 STREET,4
47 WEST 9 STREET,4
617 WATER STREET,4
480 CANAL STREET,4
591 WEST END AVE,4
201 W 34TH ST,4
30 WEST 13 STREET,4
38 WEST 46 STREET,4
528 WEST 39 STREET,4
319          WEST 137 STREET,4
980 FIFTH AVE,4
302 W 89TH ST,4
221 EAST 34 ST,4
384 5 AVE,4
270          EAST 7 STREET,4
854 FIFTH AVENUE,4
101 WEST 147 STREET,4
912 BROADWAY,4
135 W 35TH ST,4
575 MAIN STREET,4
230 WEST 125 STREET,4
866 AVE OF THE AMER,4
180 EAST END AVE,4
256 W 38TH ST,4
410 WEST 53 STREET,4
36 E 31ST ST,4
520 EAST 81ST ST,4
33           WEST 125 STREET,4
221          WEST 77 STREET,4
40 E 80 ST,4
43 W 35TH ST,4
106 MORNINGSIDE DRIVE,4
7 PARK AVENUE,4
21 W 38TH ST,4
401 E 80 ST,4
440 EAST 20 STREET,4
143 CHAMBERS STREET,4
340          WEST 15 STREET,4
13 W 27TH ST,4
1645 3 AVENUE,4
265 E 66 ST,4
442          EAST 13 STREET,4
9 EAST 90 STREET,4
123 WEST 26 STREET,4
2 LINCOLN SQUARE,4
70 PINE STREET,4
1170 BROADWAY,4
254 W 35TH ST,4
746 BROADWAY,4
411          9 AVENUE,4
135 EAST 71 STREET,4
1 WEST 96 STREET,4
220 12 AVENUE,4
70 LITTLE WEST STREET,4
1731 YORK AVE,4
133 BEEKMAN STREET,4
219 EAST 121 STREET,4
24 LEONARD STREET,4
165 WILLIAM ST,4
201 W 89TH ST,4
1375 BWAY,4
823 WEST END AVE,4
234 EAST 85 STREET,4
148 MADISON AVE,4
112 EAST 28 ST,4
327 CENTRAL PK W,4
40 5TH AVE,4
609 WEST 51 STREET,4
47 E 65 ST,4
628 WEST 125 ST,4
257 EAST BROADWAY,4
245 W 104TH ST,4
1350 BROADWAY,4
410 EAST 79 STREET,4
3 BEEKMAN ST,4
152          THOMPSON STREET,4
409 WEST 123 STREET,4
343 EAST 74 STREET,4
101 SEVENTH AVE,4
166 AMSTERDAM AVENUE,4
313 W 35TH ST,4
13 HUDSON STREET,4
26 E 10TH ST,4
453 MADISON AV,4
400 WEST 63 STREET,4
1148 5 AVENUE,4
60 RIVERSIDE BOULEVARD,4
88 9TH AVE,4
59 CHARLTON STREET,4
632          EAST 11 STREET,4
308 WEST 133 STREET,4
121 EAST 3 STREET,4
101 WEST 78 STREET,4
166 AVENUE OF AMERICAS,4
27 EAST 65TH ST,4
546 WEST 24 STREET,4
344 3 AVENUE,4
220 W 98TH ST,4
108 FIFTH AVENUE,4
25 E 40TH ST,4
409 LAFAYETTE STREET,4
670 WEST END AVE,4
15 W 44TH ST,4
114 WEST 26 STREET,4
247 W 35TH ST,4
335 EAST 27 STREET,4
200 W 90TH ST,4
13 WEST 55 STREET,4
15 CLIFF STREET,4
36 W 47TH ST,4
911 PARK AVE,4
150 LAFAYETTE STREET,4
96 GREENE STREET,4
173 HENRY ST,4
43 WEST 61ST ST.,4
45 JOHN STREET,4
18 HARRISON STREET,4
743 5TH AVE,4
37 W 32ND ST,4
1462 BROADWAY,4
108 E 91ST ST,4
102 MADISON AVENUE,4
118 DUANE STREET,4
132 E 76 ST,4
3658 BROADWAY,4
216 W 23RD ST,4
21           WEST 39 STREET,4
40 W 35 ST,4
2120 BWAY,4
35 5 AVENUE,4
4 E 102 ST,4
636 SIXTH AVE,4
508 WEST 24 STREET,4
561          WEST 186 STREET,4
59 WALL ST,4
20 EAST 91 ST,4
45 E 82ND ST,4
80 NASSAU STREET,4
38 COOPER SQUARE,4
1889 SEVENTH AVENUE,4
521 BWAY,4
115 W 58TH ST,4
206 W 70 ST,4
132 FRANKLIN STREET,4
358 5 AVE,4
105 EAST 17 STREET,4
216 LAFAYETTE STREET,4
157          EAST 57 STREET,4
47 WORTH STREET,4
485 9 AVENUE,4
120 WOOSTER STREET,4
261 5 AVE,4
167 EAST 84 ST,4
160 WEST 56 STREET,4
315 E 43RD ST,4
200 EAST 58 STREET,4
498 WEST END AVENUE,4
143 HENRY STREET,4
128 W 86TH ST,4
323 EAST 44 ST,4
278 MADISON AVE,4
19 E 47 ST,4
81 EAST END AVE,4
1334 YORK AVENUE,4
118          WEST 3 STREET,4
11 W 75TH ST,4
83 JOHN STREET,4
400 SECOND AVE,4
530          WEST 27 STREET,4
726 BROADWAY,4
310 GREENWICH STREET,4
319 5TH AVE,4
9 MURRAY ST,4
155 W 29TH ST,4
1392 2 AVENUE,4
360 PARK AVE,4
228 W 55 ST,4
1745 BROADWAY,4
49 E 52ND ST,4
518 EAST 80 STREET,4
301 EAST 64 STREET,4
118 EAST 40 STREET,4
686 PARK AVENUE,4
13 W 13 ST,4
9 DUTCH STREET,4
100 EAST   77 STREET,4
117 WEST 21 STREET,4
8 WEST 14 STREET,4
1 FIFTH AVE,4
148 NASSAU ST,4
721 10 AVENUE,4
100 GREENWICH STREET,4
75 CPW,4
513          EAST 13 STREET,4
16 W 32ND ST,4
40 W 27TH ST,4
235 EAST 43 STREET,4
270 9 AVENUE,4
105 WASHINGTON ST,4
187 RIVERSIDE DRIVE,4
41 CENTRAL PARK W,4
185 WEST END AVENUE,4
141 W 36TH ST,4
301 EAST 44 STREET,4
505 WEST 37 STREET,4
20           EAST 9 STREET,4
949          COLUMBUS AVENUE,4
85 8 AVENUE,4
860 WASHINGTON STREET,4
84 LEONARD STREET,4
223          WEST 13 STREET,4
101 WEST 116 STREET,4
131          WEST 11 STREET,4
121 W 46TH ST,4
25 WEST 65 ST,4
145 E 32ND ST,4
106 WEST 58TH ST,4
3458 BROADWAY,4
100 RIVERSIDE BOULEVARD,4
225 E 79 ST,4
539 FIFTH AVE,4
123 E 85 ST,4
412 MADISON AVE,4
11 EAST BROADWAY,4
681 WEST END AVE,4
2162 BROADWAY,4
552          WEST 182 STREET,4
508 W 42 ST,4
206 EAS 95 STREET,4
510 EAST 20 STREET,4
395 SOUTH END AVENUE,4
469 7 AVENUE,4
101 W 55TH ST,4
392 CENTRAL PARK WEST,4
141 EAST 65 STREET,4
250 11 AVENUE,4
450 WEST 131 STREET,4
552 WEST 182 STREET,4
261 MADISON AVE,4
326 EAST 48 ST,4
331 W 86TH ST,4
1 E 20TH ST,4
172 ELIZABETH STREET,4
200 EAST 11 ST,4
1 STUYVESANT OVAL,4
231 10 AVENUE,4
209 WEST HOUSTON STREET,4
203 RIVINGTON STREET,4
110 EAST 16 STREET,4
515 W 110TH ST,4
261 MADISON AVENUE,4
1 COLUMBUS AVE,4
109 W 26TH ST,4
456 PARK AVENUE SOUTH,4
952          COLUMBUS AVENUE,4
85 COLUMBIA STREET,4
407 WEST 13 STREET,4
110 W 69TH ST,4
503 MAIN STREET,4
33 W 17TH ST,4
290 WEST END AVENUE,4
12 VARICK STREET,4
163 VARICK ST,4
681 5TH AVE,4
143 WEST 40 STREET,4
31 EAST 74 STREET,4
757 THIRD AVE,4
14 E 65TH ST,4
435 WEST 19 STREET,4
451 LEXINGTON AVENUE,4
97 CHAMBERS STREET,4
43 E 30TH ST,4
640 WEST END AVE,4
18 WAVERLY PL,4
537 BROADWAY,4
148 W 46TH ST,4
355 FIFTH AVE,4
517 EAST 116 STREET,4
201          EAST 30 STREET,4
225 BOWERY,4
1069 PARK AVE,4
370 E 76 ST,4
156 BLEECKER STREET,4
2 LEXINGTON AVENUE,4
55           EAST END AVENUE,4
34 WEST 14 STREET,4
663 BWAY,4
