source_table,comp_disp_inspection_by,comp_disp_date,nyc_BIN,location,note1,note2
elevator,247,9/27/16,1087764,"40.7410036,-73.9929139",OTHER,
elevator,2542,9/27/16,1087764,"40.7410036,-73.9929139",SPECIAL,
elevator,247,9/27/16,1087764,"40.6873155,-73.4194637",OTHER,
elevator,2542,9/27/16,1087764,"40.6873155,-73.4194637",SPECIAL,
elevator,1514,9/27/16,1063349,"40.6906230,-73.4211879",SPECIAL,
elevator,2741,9/27/16,2007873,"40.8444864,-73.9095710",COMPLAINT,
elevator,9028,9/27/16,3179400,"40.6299702,-73.9598941",ROUTINE,
elevator,2690,9/27/16,2127039,"40.8192331,-73.9303141",SPECIAL,
elevator,2687,9/27/16,3168627,"40.6040610,-74.0069690",SPECIAL,
elevator,2765,9/27/16,1063323,"40.8369010,-73.9452060",COMPLAINT,
elevator,9027,9/27/16,3342901,"40.6472445,-73.8850012",ROUTINE,
elevator,9027,9/27/16,3343590,"40.6496202,-73.8808502",ROUTINE,
elevator,9027,9/27/16,3340238,"40.6457655,-73.8819401",ROUTINE,
elevator,9027,9/27/16,3343598,"40.6467514,-73.8789513",ROUTINE,
elevator,9027,9/27/16,3343602,"40.6468773,-73.8801144",ROUTINE,
elevator,9027,9/27/16,3340244,"40.6422582,-73.8793926",ROUTINE,
elevator,2528,9/27/16,4451596,"40.7284343,-73.8122239",VIOLATION REINSPECTION,
elevator,2715,9/27/16,1043974,"40.7694165,-73.9583398",COMPLAINT,
elevator,9028,9/27/16,3206440,"40.6301763,-73.9467623",ROUTINE,
elevator,9028,9/27/16,1047134,"40.7863187,-73.9563802",ROUTINE,
elevator,9028,9/27/16,1047125,"40.7852290,-73.9539772",ROUTINE,
elevator,9028,9/27/16,1047431,"40.7861278,-73.9532508",ROUTINE,
elevator,9027,9/27/16,3395421,"40.6890850,-74.0004240",ROUTINE,
elevator,9027,9/27/16,2048794,"40.8527674,-73.8664014",ROUTINE,
elevator,247,9/27/16,1048532,"40.7743540,-73.9547690",VIOLATION REINSPECTION,
elevator,2542,9/27/16,5046266,"40.6046900,-74.0869510",SPECIAL,
elevator,9027,9/27/16,3396835,"40.6892457,-73.9992429",ROUTINE,
elevator,9027,9/27/16,2049423,"40.8566158,-73.8644722",ROUTINE,
elevator,9027,9/27/16,2049426,"40.8552448,-73.8640950",ROUTINE,
elevator,2741,9/27/16,2102640,"40.8395534,-73.9245652",COMPLAINT,
elevator,9027,9/27/16,3395103,"40.6707008,-73.8625448",ROUTINE,
elevator,2690,9/27/16,1040753,"40.7642428,-73.9713743",SPECIAL,
elevator,2715,9/27/16,1088110,"40.7620782,-73.9929344",COMPLAINT,
elevator,9028,9/27/16,2007731,"40.8499310,-73.9045660",ROUTINE,
elevator,9027,9/27/16,1034501,"40.7582103,-73.9808567",ROUTINE,
elevator,2742,9/27/16,4232979,"40.7068670,-73.7623520",VIOLATION REINSPECTION,
elevator,2742,9/27/16,4210316,"40.7104690,-73.7879150",COMPLAINT,
elevator,9028,9/27/16,3206447,"40.6297690,-73.9449200",ROUTINE,
elevator,9027,9/27/16,3003593,"40.6857595,-74.0012131",ROUTINE,
elevator,9027,9/27/16,1034200,"40.7541220,-73.9808960",ROUTINE,
elevator,9027,9/27/16,1034471,"40.7579770,-73.9811612",ROUTINE,
elevator,247,9/27/16,1048532,"40.7743309,-73.9547342",VIOLATION REINSPECTION,
elevator,9027,9/27/16,1034250,"40.7558913,-73.9800674",ROUTINE,
elevator,9028,9/27/16,3210661,"40.6142860,-73.9538280",ROUTINE,
violation,2420,9/27/16,1083932,C,,
ecb,2752,9/27/16,3122655,"40.6526680,-73.9729540",CONSTRUCTION,
ecb,2785,9/27/16,2003093,"40.8381780,-73.9225220",CONSTRUCTION,
ecb,2765,9/27/16,1063304,"40.8352400,-73.9450750",ELEVATOR,
ecb,2421,9/27/16,1058207,"40.8140180,-73.9441779",CONSTRUCTION,
ecb,2713,9/27/16,2002784,"40.8230530,-73.9243045",ELEVATOR,
ecb,2274,9/27/16,2004419,"40.8140770,-73.9094800",ELEVATOR,
ecb,1334,9/27/16,3058594,"40.6898800,-73.9814391",ELEVATOR,
ecb,1983,9/27/16,1083678,"40.7681400,-73.9862729",CONSTRUCTION,
ecb,2559,9/27/16,3117624,"40.6461490,-73.9599430",ELEVATOR,
ecb,2713,9/27/16,2002825,"40.8295400,-73.9197940",ELEVATOR,
ecb,2584,9/27/16,2006460,"40.8187010,-73.8870020",ELEVATOR,
ecb,2600,9/27/16,1034136,"40.7938918,-73.9745939",CONSTRUCTION,
ecb,2528,9/27/16,4451596,"40.7284343,-73.8122239",ELEVATOR,
ecb,2565,9/27/16,1045381,"40.7616739,-73.9577816",CONSTRUCTION,
ecb,1987,9/27/16,3338648,"40.6923043,-73.9414860",CONSTRUCTION,
ecb,2785,9/27/16,2013999,"40.8571400,-73.9028260",CONSTRUCTION,
ecb,2742,9/27/16,4210316,"40.7104690,-73.7879150",ELEVATOR,
ecb,1845,9/27/16,3063288,"40.7114660,-73.9603420",CONSTRUCTION,
ecb,2669,9/27/16,1059058,"40.8060690,-73.9565850",CONSTRUCTION,
ecb,2528,9/27/16,4145164,"40.7203450,-73.8128530",ELEVATOR,
comp,2742,9/26/16,3121734,"40.6353020,-73.9482600",,
comp,2686,9/26/16,1062442,"40.8295900,-73.9494660",,
comp,2722,9/26/16,1063931,"40.8518140,-73.9344990",,
comp,855,9/26/16,1054792,"40.8026740,-73.9318980",,
comp,2713,9/26/16,2017805,"40.8826980,-73.8786310",,
comp,2556,9/26/16,2005463,"40.8211242,-73.8960448",,
comp,2690,9/26/16,2005463,"40.8211242,-73.8960448",,
comp,2748,9/26/16,4003540,"40.7431024,-73.9366909",,
comp,2374,9/26/16,3116559,"40.6506510,-73.9607280",,
comp,474,9/26/16,2018036,"40.8756558,-73.8805140",,
comp,2224,9/26/16,3398181,"40.7180149,-73.9535925",,
comp,2556,9/26/16,2091244,"40.8316580,-73.9266190",,
comp,2666,9/26/16,2091244,"40.8316580,-73.9266190",,
comp,2713,9/26/16,2017427,"40.8674340,-73.8940810",,
comp,2556,9/26/16,2017427,"40.8674340,-73.8940810",,
comp,2342,9/26/16,3116275,"40.6544680,-73.9504970",,
comp,2741,9/26/16,3398367,"40.6699670,-73.9316580",,
comp,2608,9/26/16,3395184,"40.7120884,-73.9637113",,
comp,2781,9/26/16,4006691,"40.7670869,-73.9278999",,
comp,2654,9/26/16,3002718,"40.6913730,-73.9976031",,
comp,686,9/26/16,3055748,"40.6876470,-73.9619950",,
comp,2270,9/26/16,3050072,"40.6882560,-73.9545750",,
comp,2765,9/26/16,1045818,"40.7658710,-73.9550467",,
comp,2262,9/26/16,4006262,"40.7691037,-73.9258808",,
comp,2556,9/26/16,3049207,"40.6943600,-73.9428540",,
comp,2607,9/26/16,3049207,"40.6943600,-73.9428540",,
comp,2591,9/26/16,3061873,"40.7199880,-73.9608263",,
comp,1795,9/26/16,1012570,"40.7454060,-74.0056531",,
comp,2713,9/26/16,2018567,"40.8745399,-73.8742617",,
comp,2608,9/26/16,3063433,"40.7116520,-73.9638770",,
comp,2608,9/26/16,3000495,"40.6894035,-73.9856444",,
comp,2288,9/26/16,2010948,"40.8326373,-73.8852642",,
comp,2752,9/26/16,3332190,"40.6759590,-73.9044357",,
comp,2608,9/26/16,3395184,"40.7122317,-73.9640893",,
comp,429,9/26/16,1089441,"40.7618986,-73.9951580",,
comp,855,9/26/16,1007832,"40.7268734,-74.0036906",,
comp,2761,9/26/16,2007874,"40.8440309,-73.9097761",,
comp,2761,9/26/16,2007873,"40.8444864,-73.9095710",,
comp,2387,9/26/16,4312083,"40.7215583,-73.8448059",,
comp,1847,9/26/16,3049341,"40.6929010,-73.9464420",,
comp,1847,9/26/16,3049340,"40.6929090,-73.9463680",,
comp,2602,9/26/16,1077912,"40.7496510,-73.9859340",,
comp,2284,9/26/16,4234282,"40.7064390,-73.7540880",,
comp,2751,9/26/16,4115055,"40.7549580,-73.8316240",,
comp,2374,9/26/16,4115055,"40.7549580,-73.8316240",,
comp,2284,9/26/16,4115055,"40.7549580,-73.8316240",,
comp,2686,9/26/16,4114279,"40.7559590,-73.8305460",,
comp,2374,9/26/16,4443469,"40.7542956,-73.8318571",,
comp,2374,9/26/16,4535286,"40.7545547,-73.8316088",,
comp,2374,9/26/16,4114214,"40.7556769,-73.8313730",,
comp,2686,9/26/16,4114214,"40.7556769,-73.8313730",,
comp,2552,9/26/16,4039157,"40.7459180,-73.8737310",,
comp,2686,9/26/16,4039157,"40.7459180,-73.8737310",,
comp,2276,9/26/16,3027526,"40.6801150,-73.9626030",,
comp,1710,9/26/16,4081804,"40.7060906,-73.9160332",,
comp,2396,9/26/16,1089424,"40.7502185,-74.0046604",,
comp,1751,9/26/16,1063323,"40.8369010,-73.9452060",,
comp,2358,9/26/16,3115529,"40.6575476,-73.9576893",,
comp,1847,9/26/16,3024165,"40.6654475,-73.9924100",,
comp,1847,9/26/16,3064011,"40.7338460,-73.9587570",,
comp,250,9/26/16,1087589,"40.7731157,-73.9896933",,
comp,2271,9/26/16,1089772,"40.7110298,-73.9906010",,
comp,2722,9/26/16,1047025,"40.7839550,-73.9549510",,
comp,2607,9/26/16,3029966,"40.6773731,-73.9531475",,
comp,2765,9/26/16,1085146,"40.7957670,-73.9341150",,
comp,2676,9/26/16,2127321,"40.8519709,-73.8442463",,
comp,2351,9/26/16,1013313,"40.7447019,-73.9997370",,
comp,855,9/26/16,1013313,"40.7447019,-73.9997370",,
comp,2374,9/26/16,2007635,"40.8498380,-73.9076110",,
comp,2271,9/26/16,1006777,"40.7300920,-73.9878990",,
comp,2555,9/26/16,3045824,"40.6854389,-73.9300736",,
comp,2271,9/26/16,1005889,"40.7273088,-73.9842419",,
comp,1795,9/26/16,1006798,"40.7295411,-73.9872437",,
comp,2751,9/26/16,4457899,"40.5839900,-73.8169390",,
comp,2781,9/26/16,2016638,"40.8653740,-73.8905400",,
comp,2714,9/26/16,3095889,"40.6728089,-73.8660208",,
comp,2556,9/26/16,3095889,"40.6728089,-73.8660208",,
comp,1734,9/26/16,1045880,"40.7684035,-73.9539209",,
comp,2351,9/26/16,1061214,"40.8223840,-73.9494596",,
comp,2351,9/26/16,1061735,"40.8216729,-73.9506120",,
comp,250,9/26/16,1019822,"40.7400662,-73.9815311",,
comp,2591,9/26/16,1005306,"40.7197520,-73.9891279",,
comp,2741,9/26/16,2003313,"40.8386101,-73.9252726",,
comp,855,9/26/16,1004094,"40.7196931,-73.9832942",,
comp,2646,9/26/16,2127144,"40.8302082,-73.9064513",,
comp,2374,9/26/16,3063288,"40.7114660,-73.9603420",,
comp,2559,9/26/16,3325854,"40.7071565,-73.9434552",,
comp,1733,9/26/16,1011980,"40.7330070,-74.0089630",,
comp,2387,9/26/16,4039012,"40.7424537,-73.8798456",,
comp,2565,9/26/16,1028849,"40.7753774,-73.9833602",,
comp,2732,9/26/16,2002895,"40.8238790,-73.9267390",,
comp,2387,9/26/16,4045227,"40.7385022,-73.8759735",,
boiler,2490,9/26/16,3038672,"40.6755020,-73.9190420",FAILED F/T 321173715,BARRETTA MARTIN 2490
boiler,2316,9/26/16,3414048,"40.6841420,-73.9126700",F/T PASSED 320917978,ANTZ THOMAS 2316
boiler,2408,9/26/16,2013017,"40.8497240,-73.8842722",FAILED F/T 240125066,GAUTIERE LEONAR 2408
boiler,2408,9/26/16,2013018,"40.8494470,-73.8839930",FAILED F/T 220489200,GAUTIERE LEONAR 2408
elevator,2761,9/26/16,2008117,"40.8408040,-73.9146870",COMPLAINT,
elevator,9027,9/26/16,2049416,"40.8556190,-73.8648690",ROUTINE,
elevator,2670,9/26/16,4113635,"40.7617890,-73.8243270",COMPLAINT,
elevator,2689,9/26/16,1007581,"40.7233640,-73.9985200",SURVEY,
elevator,9028,9/26/16,1046834,"40.7802478,-73.9575980",ROUTINE,
elevator,2788,9/26/16,1015201,"40.7499390,-73.9881679",SPECIAL,
elevator,9027,9/26/16,3394375,"40.6754230,-73.9997930",ROUTINE,
elevator,9027,9/26/16,3394115,"40.6886419,-73.9994170",ROUTINE,
elevator,2666,9/26/16,2116648,"40.8242172,-73.9117342",COMPLAINT,
elevator,2666,9/26/16,2116648,"40.8242172,-73.9117342",SURVEY,
elevator,2689,9/26/16,1083423,"40.7163270,-73.9860209",SURVEY,
elevator,2460,9/26/16,1007567,"40.7240390,-73.9977430",SPECIAL,
elevator,2607,9/26/16,3030046,"40.6773010,-73.9480430",COMPLAINT,
elevator,2547,9/26/16,3117583,"40.6452960,-73.9625730",SURVEY,
elevator,9027,9/26/16,2048781,"40.8533240,-73.8686010",ROUTINE,
elevator,2713,9/26/16,2013718,"40.8560550,-73.9001350",COMPLAINT,
elevator,2741,9/26/16,3398367,"40.6699670,-73.9316580",COMPLAINT,
elevator,9055,9/26/16,3823119,"40.6551820,-73.9497710",SURVEY,
elevator,2690,9/26/16,1063349,"40.6906230,-73.4211879",SPECIAL,
elevator,2666,9/26/16,2098317,"40.8298798,-73.9067654",COMPLAINT,
elevator,2761,9/26/16,2007874,"40.8440309,-73.9097761",COMPLAINT,
elevator,2761,9/26/16,2007873,"40.8444864,-73.9095710",COMPLAINT,
elevator,9027,9/26/16,1034203,"40.7555978,-73.9823094",ROUTINE,
elevator,9027,9/26/16,3343588,"40.6494106,-73.8820357",ROUTINE,
elevator,9031,9/26/16,1089237,"40.7445127,-73.9724833",SURVEY,
elevator,9027,9/26/16,3342908,"40.6499433,-73.8860943",ROUTINE,
elevator,9027,9/26/16,3342903,"40.6486601,-73.8831724",ROUTINE,
elevator,9027,9/26/16,3342907,"40.6473674,-73.8840831",ROUTINE,
elevator,9027,9/26/16,3343588,"40.6494408,-73.8821485",ROUTINE,
elevator,9027,9/26/16,3343596,"40.6485639,-73.8821944",ROUTINE,
elevator,9027,9/26/16,3343589,"40.6491659,-73.8812683",ROUTINE,
elevator,9027,9/26/16,3340238,"40.6457655,-73.8819401",ROUTINE,
elevator,9027,9/26/16,3345673,"40.6469682,-73.8826531",ROUTINE,
elevator,2542,9/26/16,1015862,"40.7484799,-73.9854246",SPECIAL,
elevator,9028,9/26/16,1046833,"40.7798907,-73.9578649",ROUTINE,
elevator,9028,9/26/16,1047101,"40.7860940,-73.9566730",ROUTINE,
elevator,2607,9/26/16,3029966,"40.6773731,-73.9531475",COMPLAINT,
elevator,2607,9/26/16,3029966,"40.6773731,-73.9531475",SURVEY,
elevator,2777,9/26/16,1085146,"40.7957670,-73.9341150",COMPLAINT,
elevator,9028,9/26/16,1047404,"40.7862809,-73.9540279",ROUTINE,
elevator,9027,9/26/16,1034472,"40.7578871,-73.9809130",ROUTINE,
elevator,9022,9/26/16,4440393,"40.5953995,-73.7845938",ROUTINE,
elevator,2527,9/26/16,1014476,"40.7543545,-73.9904196",SPECIAL,
elevator,2714,9/26/16,3125035,"40.6405745,-73.9822961",SPECIAL,
elevator,9028,9/26/16,2007700,"40.8494070,-73.9054040",ROUTINE,
elevator,2527,9/26/16,1088760,"40.7575067,-73.9877717",SPECIAL,
elevator,9028,9/26/16,1046825,"40.7803465,-73.9602470",ROUTINE,
elevator,9028,9/26/16,1047405,"40.7864850,-73.9551020",ROUTINE,
elevator,2714,9/26/16,3095889,"40.6728089,-73.8660208",COMPLAINT,
elevator,2528,9/26/16,4113662,"40.7620500,-73.8218360",SURVEY,
elevator,2670,9/26/16,4030033,"40.7488010,-73.8847840",COMPLAINT,
elevator,2670,9/26/16,4029987,"40.7494139,-73.8854956",COMPLAINT,
elevator,2559,9/26/16,3325854,"40.7071565,-73.9434552",COMPLAINT,
violation,1734,9/26/16,1087143,C,,
violation,2646,9/26/16,3044526,C,,
ecb,2772,9/26/16,1008425,"40.7264584,-73.9944532",PLUMBING,
ecb,2773,9/26/16,1008425,"40.7264584,-73.9944532",PLUMBING,
ecb,2713,9/26/16,2013718,"40.8560550,-73.9001350",ELEVATOR,
ecb,2252,9/26/16,1063378,"40.8390660,-73.9418004",CONSTRUCTION,
ecb,2764,9/26/16,3855957,"40.6872990,-73.9816764",CRANES ,
ecb,2294,9/26/16,4021811,"40.7671410,-73.8967033",PLUMBING,
ecb,2781,9/26/16,1009747,"40.7271604,-74.0061561",CONSTRUCTION,
ecb,2252,9/26/16,1024854,"40.7640679,-73.9814793",CONSTRUCTION,
ecb,2288,9/26/16,2010948,"40.8326373,-73.8852642",CONSTRUCTION,
ecb,2761,9/26/16,2007874,"40.8440309,-73.9097761",ELEVATOR,
ecb,2761,9/26/16,2007873,"40.8444864,-73.9095710",ELEVATOR,
