building,counts
35-43 79 ST,1
81-14 ROOSEVELT AV,1
39-22 48 ST,1
90-07 101 AV,1
200-08 MURDOCK AV,1
42430 121 ST,1
135-07 LIBERTY AV,1
141-05 CHERRY AV,1
68-16 GARFIELD AV,1
87-11 ELDERT LANE,1
53-05 61 ST,1
43-20 UNION ST,1
93-11 175 ST,1
81-05 35 AV,1
3714 MAIN ST,1
144-09 COOLIDGE AV,1
10-38 JACKSON AV,1
218-08 HEMPSTEAD AV,1
156-06 ROCKAWAY BLVD,1
98-33 211 ST,1
37-25 98 ST,1
64-56 BOOTH ST,1
142-27 BARCLAY AV,1
155 BEACH 92 ST,1
180-05 140 AV,1
58-34 85 ST,1
94-16 34 RD,1
131-35 FOWLER AV,1
191-11 WOODHULL AV,1
139-35 35 AV,1
30-54 70 ST,1
42-95 MAIN ST,1
84-25 ELMHURST AV,1
18-10 WHITESTONE EXPRESSWAY,1
3353 FARRINGTON ST,1
1691 GROVE ST,1
42-25 6 AV PL,1
28-19 BRIDGE PLAZA,1
101-12 158 AV,1
70-12 31 AV,1
66-06 FRESH POND RD,1
42-17 6 AV ST,1
117-11 MYRTLE AV,1
39-02 MAIN ST,1
35-14 146 ST,1
49-05 43 AV,1
82-73 BRDWAY,1
107-02 JAMAICA AV,1
25-38 PARSONS BLVD,1
24-53 37 ST,1
149-32 132 ST,1
34-38 BELL BLVD,1
100-38 200 ST,1
72-10 41 AV,1
97-38 103 ST,1
45-50 46 ST,1
34-13 80 ST,1
19-33 MOTT AV,1
194-13 111 RD,1
184-21 AVON RD,1
75-24 BRDWAY,1
134-38 33 AV,1
94-07 82 PL,1
41-46 50 ST,1
72-10 4 AV AV,1
59-41 156 ST,1
146-19 SOUTH RD,1
43-12 ELBERTSON ST,1
42-52 LAYTON ST,1
72-17 QUEENS BLVD,1
1831 STARR ST,1
85-09 151 AV,1
41-12 31 AV,1
112-44 196 ST,1
41-42 73 ST,1
48-02 108 ST,1
38-26 29 ST,1
86-25 DONGAN AV,1
47-43 202 ST,1
127-03 101 AV,1
27-05 PARSONS BLVD,1
162-05 45 AV,1
133-42 DENIS ST,1
45-47 AUBURNDALE LANE,1
172-03 67 AV,1
105-12 MARTENSE AV,1
163-03 8 AV AV,1
226-06 MENTONE AV,1
131-02 FOCH BLVD,1
99-16 39 AV,1
466 BEACH 136 ST,1
40-19 68 ST,1
85-15 ROCKAWAY BEACH BLVD,1
133-31 39 AV,1
137-57 FARMERS BLVD,1
25-90 35 ST,1
43-30 24 ST,1
31-50 138 ST,1
84-02 143 ST,1
66-30 64 ST,1
142-02 NEGUNDO AV,1
64-35 102 ST,1
42-60 BOWNE ST,1
22-37 DIX AV,1
172-41 HILLSIDE AV,1
49-17 103 ST,1
56-10 BEACH CHANNEL DRIVE,1
155-15 NORTH CONDUIT BLD,1
104-22 ASTORIA BLVD,1
36-35 BELL BLVD,1
124-20 26 AV,1
135-09 NORTHERN BLVD,1
139-05 8 AV DR,1
98-22 ALSTYNE AV,1
138-05 ROCKAWAY BEACH BLVD,1
138-42 90 AV,1
45-34 47 ST,1
85-33 101 ST,1
116-01 101 AV,1
102-00 SHORE FRONT PARKWAY,1
21-46 38 ST,1
265-21 76 AV,1
120-07 85 AV,1
88-30 162 ST,1
135-20 82 AV,1
31-14 103 ST,1
136-41 ROOSEVELT AV,1
111-56 145 ST,1
53-04 ROOSEVELT AV,1
42-11 PARSONS BLVD,1
127-08 LIBERTY AV,1
160-08 81 ST,1
127-15 KEW GARDENS RD,1
92-43 173 ST,1
104-31 131 ST,1
80-16 ROOSEVELT AV,1
43-38 39 PL,1
25-50 FRANCIS LEWIS BLVD,1
42-01 MAIN ST,1
146-51 BEECH AV,1
213-02 42 AV,1
65-61 SAUNDERS ST,1
37-43 8 AV ST,1
30-35 150 ST,1
42-39 JUDGE ST,1
13-34 ESTATES LANE,1
57-01 49 ST,1
54-22 SKILLMAN AV,1
64-27 75 ST,1
112-30 NORTHERN BLVD,1
83-22 37 AV,1
86-35 QUEENS BLVD,1
28-27 30 ST,1
23-15 28 AV,1
209-20 18 AV,1
33-51 73 ST,1
32-47 81 ST,1
38-01 VERNON BLVD,1
75-50 BELL BLVD,1
140-40 BASCOM AV,1
32-12 87 ST,1
110-32 107 ST,1
118-10 14 RD,1
116 BEDFORD AV,1
30-63 32 ST,1
39-89 5 AV ST,1
37-68 97 ST,1
45-15 194 ST,1
41-25 CASE ST,1
138-72 QUEENS BLVD,1
102-40 HORACE HARDING EXPRESSWAY,1
248-52 88 DRIVE,1
101-32 101 ST,1
42-60 157 ST,1
57-20 MYRTLE AV,1
107-18 37 DRIVE,1
94-19 37 AV,1
88-01 PARSONS BLVD,1
80-25 37 AV,1
42-32 FRANCIS LEWIS BLVD,1
33-05 90 ST,1
45-60 162 ST,1
248-25 NORTHERN BLVD,1
64-49 CENTRAL AV,1
37-45 94 ST,1
70-02 AUSTIN ST,1
144-19 224 ST,1
52-01 FLUSHING AV,1
27-59 CRESCENT ST,1
47-19 90 ST,1
41-59 73 ST,1
75-15 210 ST,1
37-14 36 ST,1
30-49 CRESCENT ST,1
6441 WETHEROLE ST,1
88-32 162 ST,1
220-11 NORTHERN BLVD,1
37-11 35 AV,1
117-35 235 ST,1
218-13 LINDEN BLVD,1
62-88 WOODHAV BLVD,1
97-22 124 ST,1
12-53 BRUNSWICK AV,1
43-18 UNION ST,1
102-02 LIBERTY AV,1
144-04 ROOSEVELT AV,1
150-47 14 AV,1
41-22 27 ST,1
136-81 ROOSEVELT AV,1
31-28 88 ST,1
60-10 56 DRIVE,1
42-40 249 ST,1
81-22 AUSTIN ST,1
35-19 7 AV ST,1
87-01 34 AV,1
87-30 JUSTICE AV,1
4317 ROCKAWAY BEACH BLVD,1
112-02 NORTHERN BLVD,1
103-35 120 ST,1
92-41 190 ST,1
954 SENECA AV,1
104-32 116 ST,1
42516 46 RD,1
59-28 174 ST,1
98-25 HORACE HARDING EXPWY,1
83-33 BRITTON AV,1
133-37 129 ST,1
35-30 153 ST,1
93-54 209 ST,1
108-22 63 RD,1
151-51 138 AV,1
88-34 FRANCIS LEWIS BLVD,1
142-20 84 DRIVE,1
36-41 UNION ST,1
35-24 97 ST,1
35-59 11 ST,1
89-64 163 ST,1
48-01 72 ST,1
65-20 160 ST,1
112-39 176 ST,1
51-24 BEACH CHANNEL DRIVE,1
37-05 108 ST,1
64-64 WETHEROLE ST,1
72-32 THURSBY AV,1
102-22 189 ST,1
2581 31 ST,1
5-06 51 AV,1
110-97 85 AV,1
191-49 113 AV,1
24-46 FRANCIS LEWIS BLV,1
100-40 200 ST,1
139-39 35 AV,1
140-71 ASH AV,1
29-18 21 ST,1
144-27 3 AV AV,1
116-45 GUY R BREWER BLVD,1
37-22 80 ST,1
115-49 118 ST,1
1813 PALMETTO ST,1
32-45 91 ST,1
97-34 LEFFERTS BLVD,1
94-01 64 RD,1
133-44 37 AV,1
112-20 ROCKAWAY BLVD,1
219-08 141 AV,1
78-31 PARSONS BLVD,1
30-50 21 ST,1
72-47 LOUBET ST,1
329 WYCKOFF AV,1
100-49 198 ST,1
57-16 WOODSIDE AV,1
141-14 LABURNUM AV,1
140-19 BEECH AV,1
3902 MAIN ST,1
30-80 21 ST,1
130-31 124 ST,1
89-35 155 AV,1
112-48 68 DRIVE,1
147-48 108 ST,1
95-65 TUCKERTON ST,1
112-31 38 AV,1
149-48 41 AV,1
63-93 AUSTIN ST,1
135-30 14 AV ST,1
7 RICHMOND RD,1
39-25 51 ST,1
127-30 101 AV,1
34-29 148 ST,1
59-27 70 AV,1
354 BEACH 88 ST,1
61-02 31 AV,1
25-22 38 ST,1
116-20 JAMAICA AV,1
133-28 78 ST,1
353 BEACH 57 ST,1
154-05 NORTHERN BLVD,1
167-15 12 AV,1
93-41 170 ST,1
105-34 65 AV,1
166-35 9 AV,1
77-34 113 ST,1
138-46 NORTHERN BLVD,1
40-12 83 ST,1
13533 38 AV,1
20-01 STEINWAY ST,1
33-09 91 ST,1
64-05 186 LANE,1
99-04 42 AV,1
1875 GREENE AV,1
116-11 157 ST,1
67-09 108 ST,1
99-60 63 RD,1
12-10 ASTORIA PK SO,1
168-10 127 AV,1
90-02 208 ST,1
50-22 39 AV,1
112-15 68 DRIVE,1
49-01 30 ST,1
35-26 31 ST,1
140-21 BURDEN CRESCENT,1
34-57 7 AV ST,1
80-12 GRAND CENTRAL PARKWAY,1
133-26 115 ST,1
89-47 218 PL,1
144-42 158 ST,1
145-94 176 ST,1
94-11 65 RD,1
41-98 FORLEY ST,1
12-17 38 AV,1
80-40 UTOPIA PARKWAY,1
71-58 LOUBET ST,1
64-34 GRAND CENTRAL PARKWAY,1
84-10 34 AV,1
73-45 210 ST,1
170-06 CROCHERON AV,1
38-30 CRESCENT ST,1
44-74 21 ST,1
105-09 65 RD,1
135-42 129 ST,1
137-01 130 AV,1
60-29 ROOSEVELT AV,1
67-26 AUSTIN ST,1
44-16 23 ST,1
22-45 DIX AV,1
63-26 99 ST,1
102-55 6 AV DRIVE,1
72-06 NORTHERN BLVD,1
37-27 107 ST,1
109-02 ROCKAWAY BLVD,1
116-31 157 ST,1
182-53 80 DRIVE,1
94-30 6 AV AV,1
108-24 71 RD,1
248-40 NORTHERN BLVD,1
11-11 44 RD,1
150-20 86 AV,1
230-59 ROCKAWAY BLVD,1
50-07 JACOBUS ST,1
86-17 114 ST,1
212-03 75 AV,1
115-69 155 ST,1
144-60 SANFORD AV,1
51-15 VAN KLEECK ST,1
80-20 134 ST,1
93-06 63 DRIVE,1
41-04 27 ST,1
94-67 SPRINGFIELD BLVD,1
87-70 173 ST,1
69-12 31 AV,1
22-09 QUEENS PLAZA NORTH,1
76-01 37 AV,1
46-75 HANFORD ST,1
2016 MENAHAN ST,1
103-02 SPRINGFIELD BLVD,1
114-45 118 ST,1
86-27 90 ST,1
65-27 108 ST,1
88-32 50 AV,1
3-54 BEACH 56 ST,1
381 ONDERDONK AV,1
94-36 114 ST,1
7-25 166 ST,1
23-40 128 ST,1
186-33 GRAND CENTRAL PARKWAY,1
164-50 CROSS BAY BLVD,1
4415 43 AV,1
79-06 35 AV,1
136-04 NORTHERN BLVD,1
111-21 158 ST,1
31-30 COLLEGE POINT BLVD,1
94-06 3 AV AV,1
217-67 CORBETT RD,1
61-17 WOODSIDE AV,1
22-88 MOTT AV,1
248-50 ROCKAWAY BLVD,1
35-06 21 ST,1
170-12 HIGHLAND AV,1
211-33 26 AV,1
143-03 105 AV,1
23-25 ASTORIA BLVD,1
1 STATION SQUARE,1
63 WOODWARD AV,1
139-09 ARCHER AV,1
47-61 PEARSON PL,1
23-62 38 ST,1
40-44 194 ST,1
86-11 LIBERTY AV,1
93-16 124 ST,1
119-07 SPRINGFIELD BLVD,1
27-10 ASTORIA BLVD,1
85-70 148 ST,1
59-39 GROVE ST,1
10-22 47 RD,1
45-10 19 AV,1
103-12 42 AV,1
134-39 NORTHERN BLVD,1
83-42 256 ST,1
73-67 136 ST,1
73-04 184 ST,1
37-11 MAIN ST,1
30-74 31 ST,1
47-02 34 ST,1
80-16 COOPER AV,1
18-09 COLLEGE POINT BLVD,1
57-46 224 ST,1
68-12 37 RD,1
43-22 36 ST,1
45-54 4 AV ST,1
6-31 BEACH 9 ST,1
138-10 35 AV,1
24-30 FRANCIS LEWIS BLVD,1
16-14 WEIRFIELD ST,1
139-09 84 DRIVE,1
22 WOODWARD AV,1
140-15 20 AV,1
124-20 JAMAICA AV,1
22-11 BROOKHAV AV,1
37-24 57 ST,1
138-12 28 RD,1
112-15 95 AV,1
160-05 134 AV,1
60-83 68 AV,1
101-47 93 ST,1
70-09 73 PL,1
218-38 98 AV,1
39-25 SKILLMAN AV,1
35-91 161 ST,1
122-04 METRO AV,1
45-17 108 ST,1
131-03 234 ST,1
151-15 84 ST,1
132-20 116 AV,1
131-06 40 RD,1
31-34 LINDEN PL,1
91-30 191 ST,1
144-15 72 DRIVE,1
12-70 REDFERN AV,1
253-08 147 RD,1
61-40 SAUNDERS ST,1
72-02 ASTORIA BLVD,1
138-70 ELDER AV,1
63-60 80 ST,1
89-14 133 ST,1
3437 36 ST,1
86-44 EDGERTON BLVD,1
101-27 98 ST,1
39-14 215 PL,1
11-20 43 RD,1
112-26 38 AV,1
56-05 GRAND CENTRAL PARKWAY,1
40-08 74 ST,1
111-07 JAMAICA AV,1
183-26 FONDA AV,1
105-59 133 ST,1
44-18 KISSENA BLVD,1
4-08 121 ST,1
163-15 130 AV,1
146-17 SOUTH RD,1
125 BEACH 4 ST,1
42-48 27 ST,1
11-01 162 ST,1
97-50 QUEENS BLVD,1
143-45 SANFORD AV,1
25-22 30 AV,1
88-12 ELMHURST AV,1
90-05 15 AV ST,1
86-18 60 RD,1
37-68 JUNCTION BLVD,1
100-33 METROPOLITAN AV,1
96-05 221 ST,1
166-25 POWELL COVE BLVD,1
72-08 FOREST AV,1
25-07 166 ST,1
135-08 82 AV,1
84-15 BEVERLY RD,1
53-18 FRANCIS LEWIS BLVD,1
75-85 180 ST,1
146-21 58 RD,1
94-03 QUEENS BLVD,1
144-64 SANFORD AV,1
31-61 103 ST,1
130-16 148 ST,1
142-41 FRANKLIN AV,1
141-45 85 RD,1
37-36 94 ST,1
100-12 NORTHERN BLVD,1
59-21 CALLOWAY ST,1
34-43 CRESCENT ST,1
84-14 ROCKAWAY BEACH BLVD,1
179-28 144 RD,1
441GAR BEACH 38 ST,1
119-22 202 ST,1
40-66 98 ST,1
87-34 132 ST,1
109-10 QUEENS BLVD,1
168-35 ROCKAWAY BLVD,1
168-11 12 AV,1
127-08 MERRICK BLVD,1
101-44 111 ST,1
43-22 50 ST,1
45-20 38 ST,1
249-15 ROCKAWAY BLVD,1
4589 163 ST,1
235-32 148 AV,1
124-02 ROCKAWAY BLVD,1
189-14 STATION RD,1
71 BEACH 70 ST,1
134-20 116 AV,1
26-19 141 ST,1
193-16 NORTHERN BLVD,1
13-15 COLLEGE POINT BLVD,1
97-25 64 AV,1
126-15 25 AV,1
144-34 VILLAGE RD,1
41-13 149 PL,1
58-17 FRESH POND RD,1
98-19 222 ST,1
170-40 HENLEY RD,1
106-16 70 AV,1
36-35 167 ST,1
41-29 41 ST,1
1075 BAY 32 ST,1
13652 39 AV,1
36-11 202 ST,1
46-35 204 ST,1
14-42 BRDWAY,1
42-43 KISSENA BLVD,1
112-70 DILLON ST,1
126-11 ROCKAWAY BEACH BLVD,1
141-28 84 DRIVE,1
66-99 FRESH POND RD,1
187-30 HILLSIDE AV,1
44-12 NORTON AV,1
165-18 SOUTH RD,1
27-09 ASTORIA BLVD,1
166-31 9 AV,1
34-09 48 AV,1
95-02 LIVERPOOL ST,1
88-31 205 ST,1
187-16 MANGIN AV,1
25-63 38 ST,1
110-20 7 AV RD,1
41-100 DENMAN ST,1
1913 PALMETTO ST,1
72-02 ASTORIA BLVD S,1
75-08 35 AV,1
112-25 198 ST,1
247-38 88 DRIVE,1
84-29 153 AV,1
71-23 165 ST,1
19-53 46 ST,1
54-44 74 ST,1
87-01 ATLANTIC AV,1
99-10 6 AV AV,1
266-21 76 AV,1
87-03 90 ST,1
69-15 51 AV,1
156-05 LABURNUM AV,1
124-01 ROCKAWAY BCH BLVD,1
164-06 108 AV,1
215-10 NORTHERN BLVD,1
42-11 KISSENA BLVD,1
36-20 NORTHERN BLVD,1
93-54 QUEENS BLVD,1
51-09 QUEENS BLVD,1
93-59 183 ST,1
88-03 172 ST,1
3537 36 ST,1
37-05 88 ST,1
154-37 BARCLAY AV,1
208-11 26 AV,1
101-33 114 ST,1
3702 BRDWAY,1
41-18 27 ST,1
44-15 COLDEN ST,1
162-10 71 AV,1
331 BEACH 54 ST,1
153-27 88 AV,1
25-24 73 ST,1
87-02 85 ST,1
6-57 BEACH 9 ST,1
255-08 NORTHERN BLVD,1
57-45 RUST ST,1
15-04 COLLEGE POINT BLVD,1
18-24 PUTNAM AV,1
32-32 82 ST,1
31-36 QUEENS BLVD,1
61-49 56 AV,1
42411 26 AV,1
58-38 59 ST,1
108-05 ASTORIA BLVD,1
2540 38 ST,1
132-40 METROPOLITAN AV,1
11-47 47 AV,1
106-12 INWOOD ST,1
28-19 119 ST,1
43-25 43 ST,1
133-40 79 ST,1
66-25 79 PL,1
37-32 80 ST,1
12-79 REDFERN AV,1
42-31 194 ST,1
133-20 41 AV,1
133-42 132 ST,1
136-18 58 RD,1
88-35 162ND ST,1
105-37 65 AV,1
149-50 NORTHERN BLVD,1
45-28 VERNON BLVD,1
97-05 JAMAICA AV,1
66-85 73 PL,1
41-41 5 AV ST,1
152-09 88 AV,1
76-03 268 ST,1
112-11 225 ST,1
4-65 GRANDVIEW AV,1
42-04 SAULL ST,1
45-57 BOWNE ST,1
102-02 66 RD,1
25-18 UNION ST,1
180-16 WEXFORD TERRACE,1
144-06 94 AV,1
47-46 VERNON BLVD,1
139-13 20 AV,1
63-89 SAUNDERS ST,1
40-39 61 ST,1
84-58 130 ST,1
98-01 6 AV AV,1
178A BEACH 92 ST,1
154-01 UNION TURNPIKE,1
163-28 NORTHERN BLVD,1
107-22 37 DRIVE,1
38-12 32 ST,1
40-05 COLLEGE POINT BLVD,1
48-02 48 AV,1
68-18 GARFIELD AV,1
7 IRVING WALK,1
5-31 51 AV,1
39-35 51 ST,1
43-11 49 ST,1
91-59 191 ST,1
187-15 HILBURN AV,1
89-20 55 AV,1
12-11 38 AV,1
47-25 34 ST,1
111-17 120 ST,1
90-23 161 ST,1
145-14 SUTTER AV,1
69-49 KESSEL ST,1
25-19 BORDEN AV,1
124-01 18 AV,1
149-03 ARCHER AV,1
52-01 39 RD,1
19-19 BROOKHAV AV,1
91-38 114 ST,1
38-01 23 AV,1
115-41 199 ST,1
45-35 11 ST,1
39-47 21 ST,1
54-55 46 ST,1
43-15 45 ST,1
254-10 BATES RD,1
34-39 56 ST,1
32-15 LEAVITT ST,1
41-18 CRESCENT ST,1
108-11 QUEENS BLVD,1
40-18 HAMPTON ST,1
178-19 147 AV,1
131-10 101 AV,1
168-36 8 AV AV,1
109-16 PINEGROVE ST,1
137-27 249 ST,1
134-47 166 PL,1
40-30 75 ST,1
175-05 HORACE HARDING EXP,1
195-15 119 AV,1
140-18 ASH AV,1
22-42 123 ST,1
84-05 164 AV,1
84-09 155 AV,1
32-53 47 ST,1
41-22 FULLER PL,1
91-60 193 ST,1
110-30 DUNKIRK ST,1
135-32 40 RD,1
177-08 LIBERTY AV,1
184-37 HOVENDEN RD,1
133-01 SANFORD AV,1
178-21 147 AV,1
260-11 7 AV AV,1
36-34 11 ST,1
3710 BRDWAY,1
101-01 6 AV DRIVE,1
53-35 194 ST,1
159-18 NORMAL RD,1
36-60 MAIN ST,1
85-10 ELMHURST AV,1
99-20 ROCKAWAY BEACH BLVD,1
107-63 121 ST,1
236-12 38 AV,1
259-32 149 AV,1
37-15 PARSONS BLVD,1
104-46 165 ST,1
90-01 216 ST,1
38-16 108 ST,1
87-12 168 PL,1
8-01 26 AV,1
73-13 53 RD,1
134-59 174 ST,1
37-11 47 AV,1
79-02 WOODSIDE AV,1
31-30 138 ST,1
102-36 163 RD,1
163-45 130 AV,1
34-02 REVIEW AV,1
213-14 UNION TURNPIKE,1
60-42 METROPOLITAN AV,1
147-11 34 AV,1
61-20 BLEECKER ST,1
212-12 NORTHERN BLVD,1
104-44 DITMARS BLVD,1
91-10 32 AV,1
73-15 179 ST,1
163-27 130 AV,1
39-40 30 ST,1
33-46 86 ST,1
40-07 BRDWAY,1
152-15 10 AV,1
84-03 CUTHBERT RD,1
40-15 HAMPTON ST,1
303 SEAGIRT AV,1
59-25 KISSENA BLVD,1
67-27 CLOVERDALE BLVD,1
36-17 30 AV,1
17-30 GREENE AV,1
26-03 154 ST,1
148-15 230 ST,1
114-30 ROCKAWAY BEACH BLVD,1
127-11 ROCKAWAY BLVD,1
243-01 NORTHERN BLVD,1
134-46 MAPLE AV,1
172-34 133 AV,1
99-17 63 RD,1
41-16 5 AV ST,1
30-02 93 ST,1
104-14 113 ST,1
139-55 35 AV,1
225-20 MERRICK BLVD,1
86-16 MIDLAND PARKWAY,1
124-11 LIBERTY AV,1
10 W 10 RD,1
162-09 JAMAICA AV,1
61-25 BELL BLVD,1
112-14 CORONA AV,1
83-85 116 ST,1
25-56 76 ST,1
136-19 41 AV,1
8200 SHORE FRONT PARKWAY,1
221-16 MURDOCK AV,1
140-30 SANFORD AV,1
47-55 48 ST,1
31-17 12 ST,1
10-40 45 AV,1
141-35 85 RD,1
96-11 65 RD,1
151-35 84 ST,1
192-13 UNION TURNPIKE,1
87-10 139 ST,1
37-52 8 AV ST,1
1815 PALMETTO ST,1
83-34 KEW GARDENS RD,1
10-02 45 AV,1
37-01 MAIN ST,1
3-17 125 ST,1
49-10 ASTORIA BLVD SOUTH,1
28-18 MOTT AV,1
53-20 193 ST,1
95-25 QUEENS BLVD,1
32-20 92 ST,1
158-02 GOETHALS AV,1
79-24 CYPRESS AV,1
69-17 52 AV,1
228-39 MENTONE AV,1
104-22 201 ST,1
133-05 20 AV,1
41-35 67 ST,1
231-05 131 AV,1
261-02 E WILLISTON AV,1
27-16 41 AV,1
46-02 47 AV,1
4005 59 ST,1
118-41 SPRINGFIELD BLVD,1
77-40 164 ST,1
83-15 168 PL,1
166-01 JAMAICA AV,1
27-09 40 AV,1
18-14 GATES AV,1
31-35 CRESCENT ST,1
70-02 FRESH POND RD,1
73-28 196 PL,1
111-14 WITTHOFF ST,1
118-60 223 ST,1
1654 JEFFERSON AV,1
42-01 QUEENS PLAZA SOUTH,1
147-50 38 AV,1
46-10 6 AV ST,1
72-02 31 AV,1
69-28 QUEENS BLVD,1
71-02 113 ST,1
83-64 TALBOT ST,1
68-14 MYRTLE AV,1
